time,deviceName,temperature,humidity,pressure_hPa,battery_mV,rssi,snr
2025-09-01T16:43:30.723747224+00:00,NodoTest,23.35,64.92,1007.0,12.0,-79,13.3
2025-09-01T16:44:30.879595059+00:00,NodoTest,23.39,65.13,1007.0,14.0,-80,13.8
2025-09-01T16:45:31.045356856+00:00,NodoTest,23.42,64.86,1007.0,14.0,-79,10.0
2025-09-01T16:46:31.219085394+00:00,NodoTest,23.38,64.85,1007.0,14.0,-79,13.3
2025-09-01T16:47:31.337045507+00:00,NodoTest,23.4,64.98,1007.0,10.0,-84,13.3
2025-09-01T16:48:31.494303915+00:00,NodoTest,23.44,65.12,1007.0,16.0,-79,12.5
2025-09-01T16:49:31.614716861+00:00,NodoTest,23.4,65.34,1007.0,12.0,-84,13.5
2025-09-01T16:50:31.750926399+00:00,NodoTest,23.4,65.34,1007.0,16.0,-86,12.8
2025-09-01T16:51:31.892216863+00:00,NodoTest,23.42,65.05,1007.0,14.0,-81,13.5
2025-09-01T16:52:32.058880772+00:00,NodoTest,23.47,65.03,1007.0,16.0,-80,11.3
2025-09-01T16:53:32.177932940+00:00,NodoTest,23.45,64.91,1007.0,16.0,-78,13.8
2025-09-01T16:54:32.353390219+00:00,NodoTest,23.49,65.15,1007.0,16.0,-83,13.8
2025-09-01T16:55:32.497489775+00:00,NodoTest,23.45,65.22,1007.0,14.0,-80,13.5
2025-09-01T16:56:32.594474499+00:00,NodoTest,23.46,65.19,1007.0,16.0,-80,13.3
2025-09-01T16:57:32.739223426+00:00,NodoTest,23.52,64.89,1007.0,14.0,-83,13.5
2025-09-01T16:58:32.906119594+00:00,NodoTest,23.53,65.09,1007.0,18.0,-79,10.0
2025-09-01T16:59:33.006051039+00:00,NodoTest,23.48,65.09,1007.0,14.0,-84,13.3
2025-09-01T17:00:33.135294115+00:00,NodoTest,23.54,65.07,1007.0,10.0,-81,13.3
2025-09-01T17:01:33.329597208+00:00,NodoTest,23.55,64.96,1007.0,16.0,-76,13.8
2025-09-01T17:02:33.486814691+00:00,NodoTest,23.56,64.88,1007.0,16.0,-81,13.3
2025-09-01T17:03:33.640086081+00:00,NodoTest,23.54,64.8,1007.0,14.0,-81,13.3
2025-09-01T17:04:33.786229397+00:00,NodoTest,23.55,64.85,1007.0,14.0,-80,13.5
2025-09-01T17:05:33.941259546+00:00,NodoTest,23.58,64.82,1007.0,14.0,-82,14.3
2025-09-01T17:06:34.080268825+00:00,NodoTest,23.59,64.85,1007.0,10.0,-79,13.5
2025-09-01T17:07:34.188603067+00:00,NodoTest,23.62,64.65,1007.0,12.0,-81,13.5
2025-09-01T17:08:34.345308939+00:00,NodoTest,23.55,64.93,1007.0,14.0,-69,13.8
2025-09-01T17:09:34.548573644+00:00,NodoTest,23.57,64.87,1007.0,10.0,-78,13.0
2025-09-01T17:10:34.667481497+00:00,NodoTest,23.59,64.95,1007.0,14.0,-79,9.3
2025-09-01T17:11:34.792288813+00:00,NodoTest,23.6,64.71,1006.0,12.0,-80,13.3
2025-09-01T17:12:34.951392999+00:00,NodoTest,23.62,65.02,1006.0,14.0,-83,13.3
2025-09-01T17:13:35.086075834+00:00,NodoTest,23.61,64.95,1006.0,16.0,-84,13.0
2025-09-01T17:14:35.195297946+00:00,NodoTest,23.68,64.84,1006.0,18.0,-81,13.3
2025-09-01T17:15:35.310495818+00:00,NodoTest,23.64,64.77,1006.0,16.0,-80,13.3
2025-09-01T17:16:35.437154782+00:00,NodoTest,23.67,64.95,1006.0,10.0,-88,12.8
2025-09-01T17:17:35.583335913+00:00,NodoTest,23.69,64.86,1006.0,12.0,-82,13.3
2025-09-01T17:18:35.722305451+00:00,NodoTest,23.68,64.8,1006.0,16.0,-86,10.5
2025-09-01T17:19:35.836586859+00:00,NodoTest,23.72,64.83,1006.0,10.0,-81,13.3
2025-09-01T17:20:36.030785027+00:00,NodoTest,23.66,65.15,1006.0,16.0,-80,11.3
2025-09-01T17:21:36.089166306+00:00,NodoTest,23.67,65.08,1006.0,14.0,-85,12.8
2025-09-01T17:22:36.228709696+00:00,NodoTest,23.72,64.95,1006.0,16.0,-79,13.3
2025-09-01T17:23:36.339560142+00:00,NodoTest,23.71,65.02,1006.0,16.0,-79,13.8
2025-09-01T17:24:36.490410680+00:00,NodoTest,23.75,65.05,1006.0,14.0,-80,11.0
2025-09-01T17:25:36.622469089+00:00,NodoTest,23.73,65.04,1006.0,14.0,-78,14.0
2025-09-01T17:26:36.740111535+00:00,NodoTest,23.74,65.23,1006.0,14.0,-81,13.3
2025-09-01T17:27:36.901885832+00:00,NodoTest,23.73,65.01,1006.0,10.0,-78,14.3
2025-09-01T17:28:37.093110815+00:00,NodoTest,23.74,65.05,1006.0,16.0,-84,13.5
2025-09-01T17:29:37.191009057+00:00,NodoTest,23.78,64.94,1006.0,12.0,-82,13.3
2025-09-01T17:30:37.318595002+00:00,NodoTest,23.8,64.85,1006.0,14.0,-81,13.3
2025-09-01T17:31:37.497862781+00:00,NodoTest,23.8,64.72,1006.0,18.0,-79,13.3
2025-09-01T17:32:37.620227986+00:00,NodoTest,23.8,64.72,1006.0,14.0,-80,11.5
2025-09-01T17:33:37.732128210+00:00,NodoTest,23.79,64.92,1006.0,14.0,-82,13.3
2025-09-01T17:34:37.874008674+00:00,NodoTest,23.81,64.75,1006.0,14.0,-80,13.0
2025-09-01T17:35:38.050055101+00:00,NodoTest,23.77,64.77,1006.0,14.0,-79,13.0
2025-09-01T17:36:38.208949028+00:00,NodoTest,23.78,64.83,1006.0,14.0,-83,13.8
2025-09-01T17:37:38.341818251+00:00,NodoTest,23.81,64.71,1006.0,16.0,-78,13.3
2025-09-01T17:38:38.492760660+00:00,NodoTest,23.82,64.73,1006.0,16.0,-80,13.3
2025-09-01T17:39:38.671836087+00:00,NodoTest,23.86,64.51,1006.0,14.0,-85,13.3
2025-09-01T17:40:38.833918440+00:00,NodoTest,23.87,64.61,1006.0,12.0,-80,10.8
2025-09-01T17:41:38.972103682+00:00,NodoTest,23.91,64.47,1006.0,14.0,-79,12.0
2025-09-01T17:42:39.104215313+00:00,NodoTest,23.9,64.39,1006.0,14.0,-79,13.0
2025-09-01T17:43:39.233156444+00:00,NodoTest,23.87,64.49,1006.0,18.0,-83,12.5
2025-09-01T17:44:39.404461648+00:00,NodoTest,23.86,64.71,1006.0,18.0,-78,13.5
2025-09-01T17:45:39.548934668+00:00,NodoTest,23.9,64.69,1006.0,18.0,-77,13.8
2025-09-01T17:46:39.671141447+00:00,NodoTest,23.93,64.93,1006.0,12.0,-81,13.5
2025-09-01T17:47:39.832603022+00:00,NodoTest,23.91,64.73,1006.0,14.0,-80,11.5
2025-09-01T17:48:39.965420894+00:00,NodoTest,23.92,64.67,1006.0,16.0,-80,13.3
2025-09-01T17:49:40.099694821+00:00,NodoTest,23.94,64.65,1006.0,12.0,-80,13.3
2025-09-01T17:50:40.249984230+00:00,NodoTest,23.96,64.72,1006.0,16.0,-80,13.8
2025-09-01T17:51:40.402888453+00:00,NodoTest,23.95,64.57,1006.0,16.0,-85,9.8
