time,deviceName,max_dB,class_label,average_dB,stdev,rssi,snr
2025-12-13 05:26:07,INMP441,57.9,Background Noise,54.5,1.41,-107,8.8
2025-12-13 05:27:07,INMP441,59.0,Background Noise,54.4,1.9,-104,8.8
2025-12-13 05:28:08,INMP441,58.6,Background Noise,54.5,1.68,-109,6.0
2025-12-13 05:29:08,INMP441,58.5,Background Noise,54.6,1.53,-104,8.3
2025-12-13 05:30:08,INMP441,58.6,Background Noise,54.7,1.48,-104,10.5
2025-12-13 05:31:08,INMP441,59.0,Background Noise,54.5,1.53,-104,10.8
2025-12-13 05:32:08,INMP441,58.1,Background Noise,54.5,1.53,-110,5.8
2025-12-13 05:33:08,INMP441,58.4,Background Noise,54.6,1.46,-107,7.8
2025-12-13 05:34:08,INMP441,58.5,Background Noise,54.6,1.7,-105,8.8
2025-12-13 05:35:08,INMP441,57.4,Background Noise,54.4,1.36,-109,4.3
2025-12-13 05:36:08,INMP441,58.3,Background Noise,54.5,1.55,-108,5.5
2025-12-13 05:37:08,INMP441,59.1,Background Noise,54.4,1.66,-105,8.3
2025-12-13 05:38:08,INMP441,57.8,Background Noise,54.7,1.5,-105,7.8
2025-12-13 05:39:08,INMP441,58.3,Background Noise,54.4,1.46,-104,10.5
2025-12-13 05:40:08,INMP441,58.1,Background Noise,54.5,1.49,-109,5.3
2025-12-13 05:41:08,INMP441,57.6,Background Noise,54.2,1.45,-107,8.3
2025-12-13 05:42:08,INMP441,58.1,Background Noise,54.6,1.47,-104,10.5
2025-12-13 05:43:08,INMP441,58.5,Background Noise,54.4,1.44,-108,7.5
2025-12-13 05:44:08,INMP441,57.5,Background Noise,54.6,1.41,-107,7.5
2025-12-13 05:45:08,INMP441,58.6,Background Noise,54.4,1.73,-105,8.5
2025-12-13 05:46:08,INMP441,57.8,Background Noise,54.3,1.52,-104,8.5
2025-12-13 05:47:08,INMP441,58.3,Background Noise,54.6,1.76,-109,6.3
2025-12-13 05:48:08,INMP441,57.9,Background Noise,54.6,1.46,-107,8.3
2025-12-13 05:49:08,INMP441,57.6,Background Noise,54.5,1.5,-107,7.5
2025-12-13 05:50:08,INMP441,58.0,Background Noise,54.6,1.3,-104,10.5
2025-12-13 05:51:08,INMP441,58.7,Background Noise,54.5,1.5,-103,10.5
2025-12-13 05:52:08,INMP441,58.1,Background Noise,54.6,1.65,-107,8.0
2025-12-13 05:53:08,INMP441,58.0,Background Noise,54.5,1.46,-104,8.8
2025-12-13 05:54:08,INMP441,57.7,Background Noise,54.5,1.79,-107,7.8
2025-12-13 05:55:08,INMP441,57.8,Background Noise,54.4,1.37,-104,10.8
2025-12-13 05:56:08,INMP441,58.5,People,54.4,1.65,-108,7.3
2025-12-13 05:57:09,INMP441,58.4,Background Noise,54.5,1.37,-104,10.3
2025-12-13 05:58:09,INMP441,59.0,Background Noise,54.7,1.51,-109,6.3
2025-12-13 05:59:09,INMP441,59.1,Background Noise,54.4,1.71,-106,8.5
2025-12-13 06:00:09,INMP441,59.0,Background Noise,54.6,1.47,-108,7.3
2025-12-13 06:01:09,INMP441,57.7,Background Noise,54.5,1.44,-110,4.8
2025-12-13 06:02:09,INMP441,58.1,Background Noise,54.4,1.64,-103,8.8
2025-12-13 06:03:09,INMP441,58.8,Background Noise,54.8,1.43,-107,8.0
2025-12-13 06:04:09,INMP441,58.2,Background Noise,54.4,1.77,-104,10.5
2025-12-13 06:05:09,INMP441,58.1,Background Noise,54.7,1.4,-106,8.5
2025-12-13 06:06:09,INMP441,62.4,Background Noise,54.5,1.75,-106,9.0
2025-12-13 06:07:09,INMP441,57.6,Background Noise,54.4,1.69,-103,10.8
2025-12-13 06:08:09,INMP441,57.8,Background Noise,54.6,1.42,-109,6.3
2025-12-13 06:09:09,INMP441,58.1,Background Noise,54.6,1.67,-103,10.8
2025-12-13 06:10:09,INMP441,58.1,Background Noise,54.4,1.39,-108,7.0
2025-12-13 06:11:09,INMP441,58.2,Background Noise,54.3,1.93,-106,8.5
2025-12-13 06:12:09,INMP441,59.0,Background Noise,54.6,1.73,-107,7.8
2025-12-13 06:13:09,INMP441,58.1,Background Noise,54.4,1.97,-104,8.8
2025-12-13 06:14:09,INMP441,57.8,Background Noise,54.5,1.44,-108,7.0
2025-12-13 06:15:09,INMP441,58.2,Background Noise,54.6,1.49,-103,10.5
2025-12-13 06:16:09,INMP441,58.3,Background Noise,54.6,1.39,-107,8.3
2025-12-13 06:17:09,INMP441,57.9,Background Noise,54.4,1.5,-108,7.3
2025-12-13 06:18:09,INMP441,58.5,People,54.6,1.59,-107,8.3
2025-12-13 06:19:09,INMP441,58.7,Background Noise,54.5,1.49,-105,9.8
2025-12-13 06:20:09,INMP441,57.9,Background Noise,54.5,1.44,-103,11.0
2025-12-13 06:21:10,INMP441,58.2,Background Noise,54.4,2.09,-104,8.8
2025-12-13 06:22:10,INMP441,57.9,Background Noise,54.5,1.72,-103,10.8
2025-12-13 06:23:10,INMP441,59.0,Background Noise,54.6,1.42,-108,6.8
2025-12-13 06:24:10,INMP441,58.6,Background Noise,54.6,1.45,-107,7.5
2025-12-13 06:25:10,INMP441,59.0,Background Noise,54.5,1.47,-104,10.3
2025-12-13 06:26:10,INMP441,58.7,Background Noise,54.6,1.75,-105,9.8
2025-12-13 06:27:10,INMP441,58.7,Background Noise,54.6,1.48,-107,8.0
2025-12-13 06:28:10,INMP441,57.8,Background Noise,54.5,1.38,-107,7.5
2025-12-13 06:29:10,INMP441,58.3,Background Noise,54.4,1.74,-110,6.0
2025-12-13 06:30:10,INMP441,57.9,Background Noise,54.3,1.5,-103,10.5
2025-12-13 06:31:10,INMP441,57.7,Background Noise,54.5,1.49,-104,8.5
2025-12-13 06:32:10,INMP441,57.8,Background Noise,54.5,1.44,-109,6.5
2025-12-13 06:33:10,INMP441,58.1,Background Noise,54.5,1.26,-103,10.3
2025-12-13 06:34:10,INMP441,59.2,Background Noise,54.4,1.74,-104,8.3
2025-12-13 06:35:10,INMP441,59.3,Background Noise,54.6,1.48,-104,10.5
2025-12-13 06:36:10,INMP441,58.4,Background Noise,54.3,1.75,-106,8.8
2025-12-13 06:37:10,INMP441,57.8,Background Noise,54.4,1.47,-105,8.8
2025-12-13 06:38:10,INMP441,58.8,Background Noise,54.2,1.97,-107,7.5
2025-12-13 06:39:10,INMP441,58.0,Background Noise,54.5,1.42,-104,9.5
2025-12-13 06:40:10,INMP441,58.6,Background Noise,54.6,1.25,-107,7.8
2025-12-13 06:41:10,INMP441,58.6,Background Noise,54.5,1.72,-107,8.3
2025-12-13 06:42:10,INMP441,58.4,Background Noise,54.6,1.63,-107,8.3
2025-12-13 06:43:10,INMP441,58.2,Background Noise,54.6,1.43,-104,10.5
2025-12-13 06:44:10,INMP441,58.5,Background Noise,54.5,1.48,-104,8.3
2025-12-13 06:45:10,INMP441,57.5,Background Noise,54.5,1.33,-105,9.0
2025-12-13 06:46:10,INMP441,59.0,Background Noise,54.7,1.45,-104,10.3
2025-12-13 06:47:11,INMP441,58.2,Background Noise,54.3,1.52,-108,7.0
2025-12-13 06:48:11,INMP441,58.0,Background Noise,54.6,1.56,-107,7.5
2025-12-13 06:49:11,INMP441,58.0,Background Noise,54.6,1.38,-105,8.3
2025-12-13 06:50:11,INMP441,58.5,Background Noise,54.6,1.52,-104,10.5
2025-12-13 06:51:11,INMP441,58.3,Background Noise,54.5,1.52,-107,7.3
2025-12-13 06:52:11,INMP441,58.1,Background Noise,54.6,1.5,-105,8.8
2025-12-13 06:53:11,INMP441,58.2,Background Noise,54.5,1.67,-103,10.8
2025-12-13 06:54:11,INMP441,58.4,Background Noise,54.8,1.47,-107,8.3
2025-12-13 06:55:11,INMP441,58.8,Background Noise,54.5,1.53,-107,7.8
2025-12-13 06:56:11,INMP441,58.5,Background Noise,54.5,1.55,-106,8.5
2025-12-13 06:57:11,INMP441,58.2,Background Noise,54.4,1.69,-106,9.0
2025-12-13 06:58:11,INMP441,58.7,Background Noise,54.6,1.42,-104,10.8
2025-12-13 06:59:11,INMP441,57.8,Background Noise,54.6,1.78,-105,9.5
2025-12-13 07:00:11,INMP441,58.8,Background Noise,54.5,1.68,-107,8.0
2025-12-13 07:01:11,INMP441,57.7,Background Noise,54.3,1.92,-104,10.0
2025-12-13 07:02:11,INMP441,57.9,Background Noise,54.6,1.35,-105,8.5
2025-12-13 07:03:11,INMP441,58.2,Background Noise,54.5,1.39,-108,6.8
2025-12-13 07:04:11,INMP441,59.0,Background Noise,54.7,1.49,-106,7.3
2025-12-13 07:05:11,INMP441,59.3,Background Noise,54.7,1.34,-106,8.8
2025-12-13 07:06:11,INMP441,57.9,Background Noise,54.6,1.41,-104,9.5
2025-12-13 07:07:11,INMP441,58.0,Background Noise,54.7,1.71,-106,8.5
2025-12-13 07:08:11,INMP441,58.5,Background Noise,54.7,1.43,-104,8.8
2025-12-13 07:09:11,INMP441,58.8,Background Noise,54.5,1.68,-105,9.0
2025-12-13 07:10:11,INMP441,59.0,Background Noise,54.7,1.47,-103,10.5
2025-12-13 07:11:11,INMP441,58.4,Background Noise,54.6,1.67,-103,10.5
2025-12-13 07:12:11,INMP441,58.3,Background Noise,54.8,1.37,-106,8.8
2025-12-13 07:13:11,INMP441,58.6,Background Noise,54.7,1.46,-106,8.8
2025-12-13 07:14:12,INMP441,57.5,Background Noise,54.4,1.74,-106,8.8
2025-12-13 07:15:12,INMP441,58.0,Background Noise,54.4,1.71,-103,9.3
2025-12-13 07:16:12,INMP441,58.8,Background Noise,54.5,1.44,-104,9.0
2025-12-13 07:17:12,INMP441,58.9,Background Noise,54.6,1.73,-104,10.3
2025-12-13 07:18:12,INMP441,57.9,Background Noise,54.6,1.37,-104,11.0
2025-12-13 07:19:12,INMP441,59.0,Background Noise,54.7,1.4,-105,9.5
2025-12-13 07:20:12,INMP441,58.4,Background Noise,54.5,1.53,-105,8.8
2025-12-13 07:21:12,INMP441,57.8,Background Noise,54.6,1.43,-104,10.8
2025-12-13 07:22:12,INMP441,58.8,Background Noise,54.5,1.73,-104,10.8
2025-12-13 07:23:12,INMP441,57.7,Background Noise,54.4,1.39,-105,8.3
2025-12-13 07:24:12,INMP441,58.9,Background Noise,54.5,1.77,-105,9.5
2025-12-13 07:25:12,INMP441,58.9,Background Noise,54.4,1.64,-105,9.5
2025-12-13 07:26:12,INMP441,58.5,Background Noise,54.5,1.8,-104,10.3
2025-12-13 07:27:12,INMP441,58.7,Background Noise,54.6,1.74,-104,8.8
2025-12-13 07:28:12,INMP441,59.2,Background Noise,54.6,1.53,-105,9.5
2025-12-13 07:29:12,INMP441,58.0,Background Noise,54.5,1.5,-103,11.3
2025-12-13 07:30:12,INMP441,57.9,Background Noise,54.5,1.46,-104,9.0
2025-12-13 07:31:12,INMP441,58.4,Background Noise,54.5,1.43,-103,10.5
2025-12-13 07:32:12,INMP441,58.2,Background Noise,54.4,1.48,-105,9.8
2025-12-13 07:33:12,INMP441,58.1,Background Noise,54.5,1.76,-104,9.8
2025-12-13 07:34:12,INMP441,58.0,Background Noise,54.4,1.66,-105,9.0
2025-12-13 07:35:12,INMP441,57.9,Background Noise,54.5,1.4,-104,10.3
2025-12-13 07:36:12,INMP441,58.7,Background Noise,54.6,1.43,-105,8.8
2025-12-13 07:37:12,INMP441,58.4,Background Noise,54.6,1.77,-105,9.8
2025-12-13 07:38:12,INMP441,59.0,Background Noise,54.6,1.67,-104,8.3
2025-12-13 07:39:13,INMP441,58.0,Background Noise,54.6,1.7,-106,8.5
2025-12-13 07:40:13,INMP441,58.9,Background Noise,54.5,1.68,-103,11.0
2025-12-13 07:41:13,INMP441,58.3,Background Noise,54.7,1.49,-106,4.8
2025-12-13 07:42:13,INMP441,57.7,Background Noise,54.5,1.7,-101,0.8
2025-12-13 07:43:13,INMP441,59.4,Background Noise,54.8,1.4,-105,9.3
2025-12-13 07:44:13,INMP441,58.1,Background Noise,54.4,1.97,-106,8.8
2025-12-13 07:45:13,INMP441,58.7,Background Noise,54.5,1.55,-103,11.5
2025-12-13 07:46:13,INMP441,58.2,Background Noise,54.7,1.67,-107,7.8
2025-12-13 07:47:13,INMP441,58.3,Background Noise,54.6,1.74,-103,10.3
2025-12-13 07:48:13,INMP441,58.5,Background Noise,54.5,1.65,-105,9.3
2025-12-13 07:49:13,INMP441,58.3,Background Noise,54.6,1.8,-106,8.5
2025-12-13 07:50:13,INMP441,58.6,Background Noise,54.6,1.39,-106,8.5
2025-12-13 07:51:13,INMP441,58.4,Background Noise,54.5,1.51,-104,7.3
2025-12-13 07:52:13,INMP441,58.3,Background Noise,54.5,1.69,-106,8.5
2025-12-13 07:53:13,INMP441,58.9,Background Noise,54.6,1.38,-103,10.5
2025-12-13 07:54:13,INMP441,58.3,Background Noise,54.5,1.49,-103,10.5
2025-12-13 07:55:13,INMP441,58.8,Background Noise,54.7,1.69,-107,6.8
2025-12-13 07:56:13,INMP441,58.7,Background Noise,54.6,1.38,-107,5.5
2025-12-13 07:57:13,INMP441,58.2,Background Noise,54.6,1.45,-106,9.0
2025-12-13 07:58:13,INMP441,59.1,Background Noise,54.3,1.7,-105,9.5
2025-12-13 07:59:13,INMP441,58.5,Background Noise,54.6,1.46,-104,8.0
2025-12-13 08:00:13,INMP441,58.8,Background Noise,54.5,1.82,-105,9.3
2025-12-13 08:01:13,INMP441,57.6,Background Noise,54.4,1.65,-103,10.5
2025-12-13 08:02:13,INMP441,58.3,Background Noise,54.6,1.35,-106,8.8
2025-12-13 08:03:13,INMP441,58.6,Background Noise,54.6,1.53,-104,8.5
2025-12-13 08:04:13,INMP441,59.1,Background Noise,54.5,1.49,-105,9.3
2025-12-13 08:05:13,INMP441,59.2,Background Noise,54.3,2.0,-105,9.3
2025-12-13 08:06:14,INMP441,58.9,Background Noise,54.5,1.66,-105,9.3
2025-12-13 08:07:14,INMP441,57.6,Background Noise,54.5,1.67,-103,10.5
2025-12-13 08:08:14,INMP441,59.0,Background Noise,54.5,1.95,-106,8.8
2025-12-13 08:09:14,INMP441,58.4,Background Noise,54.4,1.93,-105,6.3
2025-12-13 08:10:14,INMP441,58.2,Background Noise,54.5,1.49,-106,8.5
2025-12-13 08:11:14,INMP441,58.8,Background Noise,54.6,1.54,-105,4.5
2025-12-13 08:12:14,INMP441,58.4,Background Noise,54.6,1.73,-104,10.5
2025-12-13 08:13:14,INMP441,57.8,Background Noise,54.5,1.37,-107,7.3
2025-12-13 08:14:14,INMP441,59.0,Background Noise,54.6,1.76,-106,8.5
2025-12-13 08:15:14,INMP441,57.5,Background Noise,54.4,1.72,-103,10.8
2025-12-13 08:16:14,INMP441,58.3,Background Noise,54.5,1.37,-107,7.5
2025-12-13 08:17:14,INMP441,58.4,Background Noise,54.6,1.51,-107,8.0
2025-12-13 08:18:14,INMP441,58.3,Background Noise,54.8,1.51,-105,9.0
2025-12-13 08:19:14,INMP441,58.9,Background Noise,54.7,1.48,-104,8.8
2025-12-13 08:20:14,INMP441,58.4,Background Noise,54.6,1.91,-102,11.0
2025-12-13 08:21:14,INMP441,57.7,Background Noise,54.5,1.67,-102,11.0
2025-12-13 08:22:14,INMP441,58.7,Background Noise,54.5,1.48,-107,8.3
2025-12-13 08:23:14,INMP441,58.3,Background Noise,54.7,1.56,-106,8.5
2025-12-13 08:24:14,INMP441,58.2,Background Noise,54.6,1.69,-111,4.0
2025-12-13 08:25:14,INMP441,58.4,Background Noise,54.6,1.43,-106,8.8
2025-12-13 08:26:14,INMP441,57.9,Background Noise,54.4,1.72,-107,7.5
2025-12-13 08:27:14,INMP441,58.3,Background Noise,54.6,1.42,-101,11.5
2025-12-13 08:28:14,INMP441,58.0,Background Noise,54.8,1.7,-104,8.5
2025-12-13 08:29:14,INMP441,58.2,Background Noise,54.4,1.79,-103,10.8
2025-12-13 08:30:14,INMP441,58.3,Background Noise,54.5,1.51,-105,9.5
2025-12-13 08:31:14,INMP441,58.5,Background Noise,54.6,1.51,-107,8.3
2025-12-13 08:32:14,INMP441,58.4,Background Noise,54.5,1.55,-107,7.8
2025-12-13 08:33:15,INMP441,58.1,Background Noise,54.5,1.46,-105,9.0
2025-12-13 08:34:15,INMP441,57.9,Background Noise,54.6,1.4,-106,9.0
2025-12-13 08:35:15,INMP441,58.6,Background Noise,54.4,1.47,-104,8.8
2025-12-13 08:36:15,INMP441,58.6,Background Noise,54.5,1.67,-106,8.5
2025-12-13 08:37:15,INMP441,59.1,Background Noise,54.5,1.96,-103,11.0
2025-12-13 08:38:15,INMP441,58.3,Background Noise,54.4,1.81,-106,8.5
2025-12-13 08:39:15,INMP441,58.9,Background Noise,54.6,1.41,-103,10.8
2025-12-13 08:40:15,INMP441,58.7,Background Noise,54.6,1.45,-107,7.8
2025-12-13 08:41:15,INMP441,58.5,Background Noise,54.7,1.45,-104,8.8
2025-12-13 08:43:15,INMP441,58.0,Background Noise,54.6,1.44,-105,9.0
2025-12-13 08:44:15,INMP441,58.1,Background Noise,54.5,1.99,-102,11.0
2025-12-13 08:45:15,INMP441,58.1,Background Noise,54.7,1.7,-108,7.5
2025-12-13 08:46:15,INMP441,59.0,Background Noise,54.7,1.61,-104,10.3
2025-12-13 08:47:15,INMP441,58.4,Background Noise,54.7,1.46,-106,9.3
2025-12-13 08:48:15,INMP441,60.6,Background Noise,54.7,1.4,-106,9.0
2025-12-13 08:49:15,INMP441,79.2,Background Noise,54.8,2.62,-107,8.0
2025-12-13 08:50:15,INMP441,59.1,Background Noise,54.7,1.42,-104,10.5
2025-12-13 08:51:15,INMP441,58.1,Background Noise,54.5,1.56,-105,7.5
2025-12-13 08:52:15,INMP441,58.1,Background Noise,54.5,1.69,-106,8.3
2025-12-13 08:53:15,INMP441,58.1,Background Noise,54.5,1.75,-105,8.8
2025-12-13 08:54:15,INMP441,58.2,Background Noise,54.7,1.68,-106,8.8
2025-12-13 08:55:15,INMP441,58.0,Background Noise,54.9,1.38,-103,10.5
2025-12-13 08:56:15,INMP441,59.4,Background Noise,54.7,1.52,-107,7.5
2025-12-13 08:57:15,INMP441,58.1,Background Noise,54.4,1.55,-103,10.8
2025-12-13 08:58:15,INMP441,58.3,Background Noise,54.4,1.69,-103,1.5
2025-12-13 08:59:15,INMP441,57.8,Background Noise,54.5,1.56,-106,8.8
2025-12-13 09:00:16,INMP441,57.9,Background Noise,54.6,1.65,-106,8.5
2025-12-13 09:01:16,INMP441,58.3,Background Noise,54.8,1.75,-106,8.5
2025-12-13 09:02:16,INMP441,59.3,Background Noise,54.6,1.53,-104,10.5
2025-12-13 09:03:16,INMP441,58.2,Background Noise,54.7,1.38,-106,8.8
2025-12-13 09:04:16,INMP441,58.0,Background Noise,54.5,1.76,-107,5.5
2025-12-13 09:05:16,INMP441,58.5,Background Noise,54.4,1.91,-108,7.5
2025-12-13 09:06:16,INMP441,58.2,Background Noise,54.4,2.04,-106,4.3
2025-12-13 09:07:16,INMP441,58.2,Background Noise,54.5,1.91,-107,8.0
2025-12-13 09:08:16,INMP441,58.9,Background Noise,54.6,1.46,-104,8.5
2025-12-13 09:09:16,INMP441,58.1,Background Noise,54.5,1.52,-103,10.5
2025-12-13 09:10:16,INMP441,59.7,Background Noise,54.8,1.65,-104,7.0
2025-12-13 09:11:16,INMP441,59.7,Background Noise,54.7,1.57,-105,8.8
2025-12-13 09:12:16,INMP441,58.3,Background Noise,54.6,1.4,-107,8.0
2025-12-13 09:13:16,INMP441,58.6,Background Noise,54.6,1.47,-106,8.5
2025-12-13 09:14:16,INMP441,58.7,Background Noise,54.5,1.52,-105,8.5
2025-12-13 09:15:16,INMP441,59.1,Background Noise,54.4,1.69,-108,7.8
2025-12-13 09:16:16,INMP441,59.0,Background Noise,54.5,1.55,-102,10.5
2025-12-13 09:17:16,INMP441,58.5,People,54.8,1.71,-103,10.8
2025-12-13 09:18:16,INMP441,58.6,Background Noise,54.7,1.5,-104,8.8
2025-12-13 09:19:16,INMP441,58.0,Background Noise,54.6,1.67,-107,8.0
2025-12-13 09:20:16,INMP441,57.9,Background Noise,54.5,1.66,-107,8.0
2025-12-13 09:21:16,INMP441,58.9,Background Noise,54.7,1.48,-104,10.3
2025-12-13 09:22:16,INMP441,58.4,Background Noise,54.6,1.71,-103,10.8
2025-12-13 09:23:16,INMP441,59.0,Background Noise,54.7,1.43,-106,8.8
2025-12-13 09:24:16,INMP441,58.4,Background Noise,54.4,1.53,-106,8.5
2025-12-13 09:25:16,INMP441,59.0,Background Noise,54.6,1.76,-105,8.0
2025-12-13 09:26:17,INMP441,57.5,Background Noise,54.6,1.61,-107,8.5
2025-12-13 09:27:17,INMP441,59.1,Background Noise,54.6,1.42,-104,6.5
2025-12-13 09:28:17,INMP441,58.2,Background Noise,54.6,1.46,-108,6.8
2025-12-13 09:29:17,INMP441,58.3,Background Noise,54.9,1.41,-104,11.0
2025-12-13 09:30:17,INMP441,58.7,Background Noise,54.8,1.57,-104,11.0
2025-12-13 09:31:17,INMP441,59.2,Background Noise,54.7,1.5,-107,7.5
2025-12-13 09:32:17,INMP441,58.1,Background Noise,54.5,1.74,-106,9.0
2025-12-13 09:33:17,INMP441,59.8,Background Noise,54.7,1.47,-104,9.0
2025-12-13 09:34:17,INMP441,58.4,Background Noise,54.7,1.69,-105,9.8
2025-12-13 09:35:17,INMP441,58.5,Background Noise,54.8,1.4,-106,8.8
2025-12-13 09:36:17,INMP441,58.9,Background Noise,54.7,1.44,-106,8.8
2025-12-13 09:37:17,INMP441,58.2,Background Noise,54.5,1.98,-106,9.3
2025-12-13 09:38:17,INMP441,58.5,Background Noise,54.4,1.64,-108,7.8
2025-12-13 09:39:17,INMP441,57.9,Background Noise,54.8,1.41,-108,7.3
2025-12-13 09:40:17,INMP441,57.9,Background Noise,54.5,1.59,-105,9.0
2025-12-13 09:41:17,INMP441,58.3,Background Noise,54.6,1.47,-104,9.3
2025-12-13 09:42:17,INMP441,57.9,Background Noise,54.7,1.45,-107,8.3
2025-12-13 09:43:17,INMP441,58.1,Background Noise,54.5,1.76,-109,5.8
2025-12-13 09:44:17,INMP441,57.8,Background Noise,54.7,1.47,-107,7.8
2025-12-13 09:45:17,INMP441,58.1,Background Noise,54.5,1.67,-104,11.0
2025-12-13 09:46:17,INMP441,58.7,Background Noise,54.6,1.52,-107,8.5
2025-12-13 09:47:17,INMP441,57.9,Background Noise,54.6,1.37,-102,4.3
2025-12-13 09:48:17,INMP441,58.6,Background Noise,54.6,1.73,-107,8.5
2025-12-13 09:49:17,INMP441,58.6,Background Noise,54.5,1.53,-106,8.8
2025-12-13 09:50:18,INMP441,58.1,Background Noise,54.6,1.44,-115,-3.5
2025-12-13 09:51:18,INMP441,59.4,Background Noise,54.7,1.52,-106,8.8
2025-12-13 09:52:18,INMP441,58.5,Background Noise,54.6,1.52,-114,
2025-12-13 09:53:18,INMP441,57.9,Background Noise,54.6,1.39,-106,9.5
2025-12-13 09:54:18,INMP441,58.5,Background Noise,54.8,1.43,-110,4.8
2025-12-13 09:55:18,INMP441,60.4,People,55.0,1.95,-111,4.3
2025-12-13 09:56:18,INMP441,58.1,Background Noise,54.8,1.5,-107,6.8
2025-12-13 09:57:18,INMP441,59.6,Background Noise,54.7,1.46,-107,9.0
2025-12-13 09:58:18,INMP441,58.1,Background Noise,54.6,1.47,-110,5.0
2025-12-13 09:59:18,INMP441,62.2,People,55.1,2.72,-113,0.3
2025-12-13 10:00:18,INMP441,58.4,Background Noise,54.6,1.51,-114,0.5
2025-12-13 10:01:18,INMP441,59.2,Background Noise,54.6,1.91,-108,6.5
2025-12-13 10:02:18,INMP441,57.8,Background Noise,54.5,1.54,-111,2.3
2025-12-13 10:03:18,INMP441,58.8,Background Noise,54.6,1.71,-110,4.5
2025-12-13 10:04:18,INMP441,57.5,Background Noise,54.6,1.43,-111,3.5
2025-12-13 10:05:18,INMP441,63.3,People,55.4,2.16,-110,1.3
2025-12-13 10:06:18,INMP441,58.2,Background Noise,54.6,1.7,-110,4.5
2025-12-13 10:07:18,INMP441,58.4,Background Noise,54.6,1.46,-110,4.8
2025-12-13 10:08:18,INMP441,64.6,Vehicle,56.0,2.18,-110,4.8
2025-12-13 10:09:18,INMP441,58.0,Background Noise,54.6,1.8,-110,5.3
2025-12-13 10:10:18,INMP441,57.7,Background Noise,54.4,1.87,-110,5.5
2025-12-13 10:11:18,INMP441,59.1,Background Noise,54.5,1.46,-109,6.3
2025-12-13 10:12:18,INMP441,63.3,People,55.3,2.35,-110,4.5
2025-12-13 10:13:18,INMP441,62.9,People,55.4,2.38,-109,6.8
2025-12-13 10:14:18,INMP441,58.4,Background Noise,54.8,1.5,-109,6.3
2025-12-13 10:15:18,INMP441,58.6,Background Noise,54.6,1.53,-108,6.0
2025-12-13 10:16:18,INMP441,58.1,Background Noise,54.6,1.47,-107,8.0
2025-12-13 10:17:19,INMP441,58.4,Background Noise,54.7,1.47,-110,3.0
2025-12-13 10:18:19,INMP441,60.8,People,54.9,2.14,-108,7.3
2025-12-13 10:19:19,INMP441,57.9,Background Noise,54.6,1.34,-110,5.8
2025-12-13 10:20:19,INMP441,58.6,Background Noise,54.7,1.57,-109,6.0
2025-12-13 10:21:19,INMP441,58.8,Background Noise,54.6,1.55,-110,5.5
2025-12-13 10:22:19,INMP441,59.2,Background Noise,54.7,1.73,-109,6.8
2025-12-13 10:23:19,INMP441,58.3,Background Noise,54.8,1.37,-112,2.5
2025-12-13 10:24:19,INMP441,58.5,Background Noise,54.6,1.4,-107,0.3
2025-12-13 10:25:19,INMP441,58.7,Background Noise,54.7,1.43,-111,1.0
2025-12-13 10:26:19,INMP441,58.4,Background Noise,54.5,1.9,-109,6.3
2025-12-13 10:27:19,INMP441,57.8,Background Noise,54.4,2.0,-109,7.0
2025-12-13 10:28:19,INMP441,58.5,Background Noise,54.6,1.62,-110,4.3
2025-12-13 10:29:19,INMP441,58.3,Background Noise,54.8,1.44,-110,5.3
2025-12-13 10:30:19,INMP441,58.1,Background Noise,54.7,1.54,-111,4.3
2025-12-13 10:31:19,INMP441,59.1,Background Noise,54.6,1.4,-110,4.5
2025-12-13 10:32:19,INMP441,58.4,Background Noise,54.6,1.62,-110,5.0
2025-12-13 10:33:19,INMP441,58.6,Background Noise,54.7,1.78,-110,5.8
2025-12-13 10:34:19,INMP441,58.1,Background Noise,54.5,1.48,-109,6.5
2025-12-13 10:35:19,INMP441,58.3,Background Noise,54.7,1.46,-109,5.0
2025-12-13 10:36:19,INMP441,57.9,Background Noise,54.7,1.47,-111,4.0
2025-12-13 10:37:19,INMP441,58.4,Background Noise,54.6,1.59,-110,6.0
2025-12-13 10:38:19,INMP441,58.8,Background Noise,54.6,1.48,-112,2.8
2025-12-13 10:39:19,INMP441,58.5,People,54.5,1.72,-108,7.0
2025-12-13 10:40:19,INMP441,58.3,Background Noise,54.9,1.32,-111,4.8
2025-12-13 10:41:19,INMP441,58.1,Background Noise,54.7,1.4,-110,6.0
2025-12-13 10:42:25,INMP441,59.4,Background Noise,54.5,1.68,-109,6.3
2025-12-13 10:43:20,INMP441,58.8,Background Noise,54.5,1.99,-110,5.0
2025-12-13 10:44:20,INMP441,58.0,Background Noise,54.5,1.78,-108,6.5
2025-12-13 10:45:20,INMP441,59.2,Background Noise,54.5,1.79,-111,5.0
2025-12-13 10:46:20,INMP441,57.9,Background Noise,54.5,1.75,-109,-5.3
2025-12-13 10:47:20,INMP441,58.6,Background Noise,54.6,1.42,-109,2.5
2025-12-13 10:48:20,INMP441,58.5,Background Noise,54.5,1.52,-110,5.0
2025-12-13 10:49:20,INMP441,63.2,People,55.4,2.26,-110,5.0
2025-12-13 10:50:20,INMP441,58.2,Background Noise,54.6,1.61,-109,6.5
2025-12-13 10:51:20,INMP441,58.3,Background Noise,54.5,1.56,-112,3.0
