time,deviceName,latitude,longitude,battery_V,hour,minute,second,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr
2026-03-20 17:32:08,Alcance,9.023213386535645,-79.53385925292969,3.949,22.0,46.0,21.0,GatewayELII,,,GatewayFacilidades,-72,13.5,GatewayTTN,,,GatewayTTN2,-107,10.2
2026-03-20 17:32:46,Alcance,9.022724151611328,-79.53388977050781,3.945,22.0,46.0,59.0,GatewayELII,,,GatewayFacilidades,-92,13.8,GatewayTTN,,,GatewayTTN2,-95,9.8
2026-03-20 17:33:21,Alcance,9.022501945495605,-79.5338363647461,3.949,22.0,47.0,34.0,GatewayELII,,,GatewayFacilidades,-91,13.8,GatewayTTN,,,GatewayTTN2,-100,8.8
2026-03-20 17:33:58,Alcance,9.022073745727539,-79.53350067138672,3.945,22.0,48.0,11.0,GatewayELII,,,GatewayFacilidades,-91,10.8,GatewayTTN,,,GatewayTTN2,-102,9.5
2026-03-20 17:36:17,Alcance,9.022377014160156,-79.53263092041016,3.935,22.0,50.0,30.0,GatewayELII,,,GatewayFacilidades,-82,14.3,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:37:06,Alcance,9.022692680358887,-79.53235626220703,3.945,22.0,51.0,19.0,GatewayELII,,,GatewayFacilidades,-74,13.5,GatewayTTN,,,GatewayTTN2,-111,2.2
2026-03-20 17:37:46,Alcance,9.022786140441895,-79.53199005126953,3.945,22.0,51.0,59.0,GatewayELII,,,GatewayFacilidades,-72,13.5,GatewayTTN,,,GatewayTTN2,-113,4.0
2026-03-20 17:38:36,Alcance,9.023029327392578,-79.53179168701172,3.949,22.0,52.0,49.0,GatewayELII,,,GatewayFacilidades,-78,14.3,GatewayTTN,,,GatewayTTN2,-114,0.5
2026-03-20 17:39:22,Alcance,9.023098945617676,-79.53178405761719,3.945,22.0,53.0,35.0,GatewayELII,,,GatewayFacilidades,-78,12.8,GatewayTTN,,,GatewayTTN2,-113,-5.8
2026-03-20 17:39:59,Alcance,9.023163795471191,-79.53108978271484,3.949,22.0,54.0,12.0,GatewayELII,,,GatewayFacilidades,-78,9.5,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:40:38,Alcance,9.023554801940918,-79.5308837890625,3.945,22.0,54.0,51.0,GatewayELII,,,GatewayFacilidades,-85,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:41:24,Alcance,9.024142265319824,-79.5311508178711,3.945,22.0,55.0,36.0,GatewayELII,,,GatewayFacilidades,-91,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:43:00,Alcance,9.024625778198242,-79.53046417236328,3.945,22.0,57.0,13.0,GatewayELII,,,GatewayFacilidades,-92,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:43:42,Alcance,9.024641036987305,-79.53047180175781,3.935,22.0,57.0,55.0,GatewayELII,,,GatewayFacilidades,-110,5.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:44:24,Alcance,9.024611473083496,-79.53047180175781,3.945,22.0,58.0,37.0,GatewayELII,,,GatewayFacilidades,-108,7.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:45:06,Alcance,9.024825096130371,-79.53060913085938,3.945,22.0,59.0,19.0,GatewayELII,,,GatewayFacilidades,-93,13.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:45:54,Alcance,9.026070594787598,-79.5293960571289,3.949,23.0,0.0,7.0,GatewayELII,,,GatewayFacilidades,-109,6.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:46:43,Alcance,9.024028778076172,-79.5268783569336,3.935,23.0,0.0,56.0,GatewayELII,,,GatewayFacilidades,-116,-6.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:48:06,Alcance,9.024654388427734,-79.5279769897461,3.945,23.0,2.0,19.0,GatewayELII,,,GatewayFacilidades,-112,3.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:48:48,Alcance,9.025717735290527,-79.52871704101562,3.945,23.0,3.0,1.0,GatewayELII,,,GatewayFacilidades,-104,4.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:49:27,Alcance,9.026931762695312,-79.5296401977539,3.935,23.0,3.0,40.0,GatewayELII,,,GatewayFacilidades,-110,4.5,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:50:02,Alcance,9.027627944946289,-79.5302734375,3.945,23.0,4.0,15.0,GatewayELII,,,GatewayFacilidades,-110,3.5,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:50:42,Alcance,9.028854370117188,-79.53121948242188,3.949,23.0,4.0,55.0,GatewayELII,,,GatewayFacilidades,-106,3.3,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:51:19,Alcance,9.02944278717041,-79.53156280517578,3.945,23.0,5.0,32.0,GatewayELII,,,GatewayFacilidades,-107,7.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:51:55,Alcance,9.029961585998535,-79.53091430664062,3.945,23.0,6.0,8.0,GatewayELII,,,GatewayFacilidades,-112,4.3,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:52:29,Alcance,9.030921936035156,-79.53092956542969,3.945,23.0,6.0,42.0,GatewayELII,,,GatewayFacilidades,-109,-2.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:54:29,Alcance,9.035970687866211,-79.5310287475586,3.945,23.0,8.0,42.0,GatewayELII,,,GatewayFacilidades,-118,-6.8,GatewayTTN,,,GatewayTTN2,,
