time,deviceName,latitude,longitude,battery_V,hour,minute,second,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr,gw4_name,gw4_rssi,gw4_snr
2026-03-24 12:50:33,Alcance,9.023509979248047,-79.53192138671875,3.871,18.0,4.0,44.0,GatewayELII,,,GatewayFacilidades,-67,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:51:13,Alcance,9.023518562316895,-79.53176879882812,3.891,18.0,5.0,25.0,GatewayELII,,,GatewayFacilidades,-67,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:51:57,Alcance,9.02344799041748,-79.53192901611328,3.881,18.0,6.0,8.0,GatewayELII,,,GatewayFacilidades,-85,10.0,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:52:38,Alcance,9.023463249206543,-79.53190612792969,3.886,18.0,6.0,50.0,GatewayELII,,,GatewayFacilidades,-72,12.3,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:53:21,Alcance,9.023446083068848,-79.5319595336914,3.891,18.0,7.0,31.0,GatewayELII,,,GatewayFacilidades,-77,14.8,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:54:03,Alcance,9.023432731628418,-79.53202056884766,3.891,18.0,8.0,14.0,GatewayELII,,,GatewayFacilidades,-75,11.3,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:54:44,Alcance,9.023550987243652,-79.53173065185547,3.891,18.0,8.0,55.0,GatewayELII,,,GatewayFacilidades,-66,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:55:26,Alcance,9.023550987243652,-79.5318603515625,3.886,18.0,9.0,37.0,GatewayELII,,,GatewayFacilidades,-78,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:56:09,Alcance,9.023475646972656,-79.53205871582031,3.891,18.0,10.0,20.0,GatewayELII,,,GatewayFacilidades,-68,14.8,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:56:52,Alcance,9.023481369018555,-79.5318603515625,3.891,18.0,11.0,3.0,GatewayELII,,,GatewayFacilidades,-74,13.0,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:57:33,Alcance,9.023478507995605,-79.53194427490234,3.891,18.0,11.0,44.0,GatewayELII,,,GatewayFacilidades,-68,14.0,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:58:15,Alcance,9.023422241210938,-79.53207397460938,3.891,18.0,12.0,26.0,GatewayELII,,,GatewayFacilidades,-77,14.0,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:58:58,Alcance,9.023550987243652,-79.53178405761719,3.891,18.0,13.0,9.0,GatewayELII,,,GatewayFacilidades,-73,13.0,GatewayTTN,,,GatewayTTN2,,
2026-03-24 12:59:41,Alcance,9.023567199707031,-79.5317611694336,3.891,18.0,13.0,52.0,GatewayELII,,,GatewayFacilidades,-66,14.0,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:00:23,Alcance,9.0235595703125,-79.53199768066406,3.886,18.0,14.0,34.0,GatewayELII,,,GatewayFacilidades,-66,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:01:02,Alcance,9.023492813110352,-79.53187561035156,3.891,18.0,15.0,14.0,GatewayELII,,,GatewayFacilidades,-67,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:01:47,Alcance,9.023509979248047,-79.53175354003906,3.886,18.0,15.0,58.0,GatewayELII,,,GatewayFacilidades,-70,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:02:29,Alcance,9.023531913757324,-79.53196716308594,3.891,18.0,16.0,41.0,GatewayELII,,,GatewayFacilidades,-79,13.3,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:03:14,Alcance,9.023567199707031,-79.53170776367188,3.891,18.0,17.0,26.0,GatewayELII,,,GatewayFacilidades,-76,14.5,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:03:56,Alcance,9.023534774780273,-79.5315933227539,3.871,18.0,18.0,7.0,GatewayELII,,,GatewayFacilidades,-77,9.0,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:04:39,Alcance,9.023480415344238,-79.53199768066406,3.891,18.0,18.0,50.0,GatewayELII,,,GatewayFacilidades,-75,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:05:24,Alcance,9.023435592651367,-79.53187561035156,3.886,18.0,19.0,35.0,GatewayELII,,,GatewayFacilidades,-76,14.0,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:06:05,Alcance,9.023360252380371,-79.53191375732422,3.886,18.0,20.0,17.0,GatewayELII,,,GatewayFacilidades,-79,10.5,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:06:50,Alcance,9.023566246032715,-79.53186798095703,3.891,18.0,21.0,1.0,GatewayELII,,,GatewayFacilidades,-77,14.3,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:07:36,Alcance,9.023455619812012,-79.53176879882812,3.886,18.0,21.0,47.0,GatewayELII,,,GatewayFacilidades,-66,14.0,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:08:16,Alcance,9.023477554321289,-79.53182983398438,3.891,18.0,22.0,28.0,GatewayELII,,,GatewayFacilidades,-71,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:08:57,Alcance,9.023563385009766,-79.5315170288086,3.881,18.0,23.0,8.0,GatewayELII,,,GatewayFacilidades,-66,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:09:39,Alcance,9.023512840270996,-79.53186798095703,3.891,18.0,23.0,51.0,GatewayELII,,,GatewayFacilidades,-68,14.3,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:10:20,Alcance,9.02352523803711,-79.5317611694336,3.886,18.0,24.0,31.0,GatewayELII,,,GatewayFacilidades,-73,14.3,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:11:02,Alcance,9.023531913757324,-79.53184509277344,3.891,18.0,25.0,13.0,GatewayELII,,,GatewayFacilidades,-76,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:11:46,Alcance,9.023580551147461,-79.5315933227539,3.886,18.0,25.0,57.0,GatewayELII,,,GatewayFacilidades,-67,14.0,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:12:29,Alcance,9.023457527160645,-79.53184509277344,3.881,18.0,26.0,40.0,GatewayELII,,,GatewayFacilidades,-69,14.0,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:13:12,Alcance,9.023408889770508,-79.531982421875,3.861,18.0,27.0,23.0,GatewayELII,,,GatewayFacilidades,-67,14.0,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:13:55,Alcance,9.023502349853516,-79.53179168701172,3.891,18.0,28.0,6.0,GatewayELII,,,GatewayFacilidades,-77,10.5,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:14:40,Alcance,9.023507118225098,-79.53189086914062,3.891,18.0,28.0,51.0,GatewayELII,,,GatewayFacilidades,-72,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:15:22,Alcance,9.023456573486328,-79.53182983398438,3.891,18.0,29.0,33.0,GatewayELII,,,GatewayFacilidades,-83,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:16:03,Alcance,9.023451805114746,-79.5317153930664,3.891,18.0,30.0,14.0,GatewayELII,,,GatewayFacilidades,-77,14.5,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:16:51,Alcance,9.023449897766113,-79.53141021728516,3.891,18.0,31.0,2.0,GatewayELII,,,GatewayFacilidades,-79,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-24 13:17:35,Alcance,9.02357006072998,-79.53174591064453,3.891,18.0,31.0,46.0,GatewayELII,,,GatewayFacilidades,-66,14.3,GatewayTTN,,,GatewayTTN2,,
