time,deviceName,latitude,longitude,altitude_m,hdop,sats,battery_V,hour,minute,second,gw_count,min_distance_m,max_distance_m,max_rssi,max_snr,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr,gw4_name,gw4_rssi,gw4_snr
2026-04-25 11:38:19,Alcance,9.027552604675293,-79.52233123779297,73.0,0.6,4.0,3.778,16.0,38.0,18.0,2,1177.6,1350.3,-105.0,6.8,GatewayELII,-105,6.8,GatewayFacilidades,-112,3.0,GatewayEdificio3,,,GatewayOficina,,
2026-04-25 11:38:49,Alcance,9.0275297164917,-79.5223617553711,82.0,0.2,6.0,3.768,16.0,38.0,48.0,1,1173.6,1173.6,-111.0,4.3,GatewayELII,,,GatewayFacilidades,-111,4.3,GatewayEdificio3,,,GatewayOficina,,
2026-04-25 11:39:20,Alcance,9.027510643005371,-79.52236938476562,81.0,0.6,5.0,3.768,16.0,39.0,18.0,3,1172.0,1345.1,-107.0,7.2,GatewayELII,-107,7.2,GatewayFacilidades,-109,6.8,GatewayEdificio3,-114,2.8,GatewayOficina,,
2026-04-25 11:39:50,Alcance,9.027495384216309,-79.52237701416016,78.0,0.2,6.0,3.778,16.0,39.0,48.0,3,1170.5,1344.1,-97.0,7.8,GatewayELII,-97,5.2,GatewayFacilidades,-108,7.8,GatewayEdificio3,-113,1.5,GatewayOficina,,
2026-04-25 11:40:20,Alcance,9.027457237243652,-79.52242279052734,76.0,0.2,7.0,3.768,16.0,40.0,18.0,3,1164.2,1336.9,-107.0,8.0,GatewayELII,-108,6.2,GatewayFacilidades,-107,8.0,GatewayEdificio3,-117,-0.2,GatewayOficina,,
2026-04-25 11:40:50,Alcance,9.027414321899414,-79.5224838256836,78.0,0.2,7.0,3.768,16.0,40.0,49.0,3,1156.2,1329.2,-108.0,7.0,GatewayELII,-108,7.0,GatewayFacilidades,-108,7.0,GatewayEdificio3,-113,0.8,GatewayOficina,,
2026-04-25 11:41:20,Alcance,9.027402877807617,-79.52250671386719,68.0,0.2,7.0,3.758,16.0,41.0,19.0,3,1153.4,1326.5,-107.0,6.8,GatewayELII,-111,1.2,GatewayFacilidades,-107,6.8,GatewayEdificio3,-109,-5.8,GatewayOficina,,
2026-04-25 11:41:50,Alcance,9.027402877807617,-79.52252197265625,67.0,0.1,8.0,3.758,16.0,41.0,49.0,2,1151.9,1324.8,-101.0,5.2,GatewayELII,-101,5.2,GatewayFacilidades,-111,3.8,GatewayEdificio3,,,GatewayOficina,,
2026-04-25 11:42:20,Alcance,9.027409553527832,-79.52252960205078,68.0,0.1,8.0,3.758,16.0,42.0,19.0,3,1151.4,1324.2,-103.0,6.5,GatewayELII,-103,6.5,GatewayFacilidades,-110,5.5,GatewayEdificio3,-113,4.5,GatewayOficina,,
2026-04-25 11:42:50,Alcance,9.02742862701416,-79.52251434326172,165.0,0.1,8.0,3.768,16.0,42.0,49.0,3,1153.7,1325.3,-103.0,5.8,GatewayELII,-103,5.8,GatewayFacilidades,-110,5.3,GatewayEdificio3,-114,1.0,GatewayOficina,,
2026-04-25 11:43:20,Alcance,9.02740478515625,-79.52257537841797,166.0,0.1,8.0,3.768,16.0,43.0,19.0,3,1146.5,1318.9,-105.0,7.5,GatewayELII,-105,7.5,GatewayFacilidades,-109,7.0,GatewayEdificio3,-113,0.5,GatewayOficina,,
2026-04-25 11:43:50,Alcance,9.027400016784668,-79.52259063720703,164.0,0.1,8.0,3.768,16.0,43.0,49.0,3,1144.8,1317.2,-103.0,7.2,GatewayELII,-103,7.2,GatewayFacilidades,-110,5.5,GatewayEdificio3,-114,1.2,GatewayOficina,,
2026-04-25 11:44:20,Alcance,9.027423858642578,-79.52259063720703,158.0,0.1,8.0,3.758,16.0,44.0,19.0,3,1145.8,1318.1,-107.0,8.3,GatewayELII,-108,6.8,GatewayFacilidades,-107,8.3,GatewayEdificio3,-115,0.5,GatewayOficina,,
2026-04-25 11:44:50,Alcance,9.027419090270996,-79.52261352539062,156.0,0.1,8.0,3.768,16.0,44.0,49.0,2,1143.3,1315.5,-109.0,5.3,GatewayELII,-109,1.8,GatewayFacilidades,-109,5.3,GatewayEdificio3,,,GatewayOficina,,
2026-04-25 11:45:20,Alcance,9.027424812316895,-79.52261352539062,153.0,0.1,8.0,3.758,16.0,45.0,19.0,2,1143.5,1315.7,-105.0,7.2,GatewayELII,-105,7.2,GatewayFacilidades,-112,2.5,GatewayEdificio3,,,GatewayOficina,,
2026-04-25 11:45:50,Alcance,9.02744197845459,-79.52261352539062,146.0,0.1,8.0,3.753,16.0,45.0,49.0,3,1144.3,1317.2,-107.0,7.0,GatewayELII,-107,7.0,GatewayFacilidades,-110,5.3,GatewayEdificio3,-114,0.5,GatewayOficina,,
2026-04-25 11:46:20,Alcance,9.027575492858887,-79.52252197265625,71.0,0.2,7.0,3.758,16.0,46.0,19.0,3,1159.4,1330.7,-106.0,9.3,GatewayELII,-108,6.2,GatewayFacilidades,-106,9.3,GatewayEdificio3,-108,4.8,GatewayOficina,,
2026-04-25 11:46:50,Alcance,9.027624130249023,-79.52249908447266,51.0,0.1,9.0,3.758,16.0,46.0,49.0,3,1163.9,1333.7,-107.0,8.2,GatewayELII,-107,8.2,GatewayFacilidades,-110,5.8,GatewayEdificio3,-113,1.5,GatewayOficina,,
2026-04-25 11:47:20,Alcance,9.027631759643555,-79.52249908447266,49.0,0.1,9.0,3.758,16.0,47.0,19.0,3,1164.2,1333.9,-107.0,7.2,GatewayELII,-107,7.2,GatewayFacilidades,-112,4.3,GatewayEdificio3,-114,0.5,GatewayOficina,,
2026-04-25 11:47:51,Alcance,9.027628898620605,-79.52249908447266,53.0,0.1,9.0,3.758,16.0,47.0,49.0,2,1164.1,1333.8,-105.0,6.2,GatewayELII,-105,6.2,GatewayFacilidades,-112,3.3,GatewayEdificio3,,,GatewayOficina,,
2026-04-25 11:48:21,Alcance,9.027608871459961,-79.52252197265625,59.0,0.1,9.0,3.753,16.0,48.0,19.0,3,1160.9,1330.8,-106.0,3.8,GatewayELII,-106,-1.2,GatewayFacilidades,-109,3.8,GatewayEdificio3,-112,-3.8,GatewayOficina,,
2026-04-25 11:48:51,Alcance,9.02757740020752,-79.52256774902344,65.0,0.1,8.0,3.758,16.0,48.0,49.0,3,1154.9,1325.1,-107.0,9.0,GatewayELII,-108,7.0,GatewayFacilidades,-107,9.0,GatewayEdificio3,-112,1.5,GatewayOficina,,
