time,deviceName,latitude,longitude,battery_V,hour,minute,second,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr,gw4_name,gw4_rssi,gw4_snr
2026-04-21 15:45:43,Alcance,9.024730682373047,-79.53453826904297,88.0,0.1,13.0,4.116,20.0,45.0,43.0,4,6.5,400.8,-36.0,12.8,GatewayELII,-72,10.2,GatewayFacilidades,-96,12.8,GatewayEdificio3,-96,9.5,GatewayOficina,-36,10.2
2026-04-21 15:46:13,Alcance,9.024730682373047,-79.53453063964844,87.0,0.1,13.0,4.121,20.0,46.0,13.0,4,6.3,400.2,-34.0,12.8,GatewayELII,-68,9.5,GatewayFacilidades,-97,12.8,GatewayEdificio3,-94,8.8,GatewayOficina,-34,9.8
2026-04-21 15:46:43,Alcance,9.024730682373047,-79.53453063964844,87.0,0.1,14.0,4.121,20.0,46.0,43.0,4,6.3,400.2,-33.0,11.3,GatewayELII,-77,8.8,GatewayFacilidades,-94,11.3,GatewayEdificio3,-89,9.0,GatewayOficina,-33,9.5
2026-04-21 15:47:13,Alcance,9.024727821350098,-79.53453063964844,86.0,0.1,14.0,4.121,20.0,47.0,13.0,4,6.6,400.7,-36.0,12.8,GatewayELII,-72,10.8,GatewayFacilidades,-98,12.8,GatewayEdificio3,-94,9.2,GatewayOficina,-36,9.8
2026-04-21 15:47:43,Alcance,9.024726867675781,-79.5345230102539,85.0,0.1,14.0,4.116,20.0,47.0,43.0,4,6.6,400.1,-36.0,12.8,GatewayELII,-74,9.5,GatewayFacilidades,-96,12.8,GatewayEdificio3,-95,10.2,GatewayOficina,-36,10.5
2026-04-21 15:48:13,Alcance,9.024725914001465,-79.5345230102539,85.0,0.1,14.0,4.126,20.0,48.0,13.0,4,6.7,400.0,-33.0,12.8,GatewayELII,-78,10.2,GatewayFacilidades,-97,12.8,GatewayEdificio3,-98,8.5,GatewayOficina,-33,9.2
2026-04-21 15:48:43,Alcance,9.024725914001465,-79.53451538085938,85.0,0.1,14.0,4.116,20.0,48.0,43.0,4,6.7,399.5,-36.0,11.0,GatewayELII,-67,10.0,GatewayFacilidades,-101,11.0,GatewayEdificio3,-91,9.5,GatewayOficina,-36,10.0
2026-04-21 15:49:13,Alcance,9.024721145629883,-79.53451538085938,84.0,0.1,14.0,4.116,20.0,49.0,13.0,4,7.2,399.1,-36.0,9.8,GatewayELII,-71,9.8,GatewayFacilidades,-107,8.0,GatewayEdificio3,-98,9.0,GatewayOficina,-36,9.8
2026-04-21 15:49:43,Alcance,9.024720191955566,-79.53450775146484,84.0,0.1,14.0,4.121,20.0,49.0,43.0,4,7.4,397.6,-36.0,12.0,GatewayELII,-72,9.0,GatewayFacilidades,-99,12.0,GatewayEdificio3,-87,9.0,GatewayOficina,-36,9.8
2026-04-21 15:50:13,Alcance,9.024720191955566,-79.53450775146484,84.0,0.1,13.0,4.116,20.0,50.0,13.0,4,7.4,397.6,-34.0,9.2,GatewayELII,-67,9.2,GatewayFacilidades,-106,7.5,GatewayEdificio3,-95,9.2,GatewayOficina,-34,8.8
2026-04-21 15:50:43,Alcance,9.0247220993042,-79.53450012207031,84.0,0.1,13.0,4.121,20.0,50.0,43.0,4,7.4,397.2,-33.0,12.8,GatewayELII,-78,10.5,GatewayFacilidades,-98,12.8,GatewayEdificio3,-90,11.5,GatewayOficina,-33,9.8
2026-04-21 15:51:13,Alcance,9.024712562561035,-79.53450012207031,84.0,0.1,14.0,4.092,20.0,51.0,13.0,4,8.4,396.4,-33.0,12.8,GatewayELII,-75,10.5,GatewayFacilidades,-97,12.8,GatewayEdificio3,-97,9.2,GatewayOficina,-33,9.8
2026-04-21 15:51:43,Alcance,9.024711608886719,-79.53449249267578,84.0,0.1,14.0,4.121,20.0,51.0,43.0,4,8.8,395.8,-36.0,10.5,GatewayELII,-75,8.8,GatewayFacilidades,-99,10.5,GatewayEdificio3,-91,9.8,GatewayOficina,-36,10.0
2026-04-21 15:52:13,Alcance,9.024710655212402,-79.53448486328125,84.0,0.1,14.0,4.121,20.0,52.0,14.0,4,9.2,395.2,-33.0,10.0,GatewayELII,-75,8.5,GatewayFacilidades,-103,10.0,GatewayEdificio3,-94,9.2,GatewayOficina,-33,9.5
2026-04-21 15:52:31,Alcance,9.024779319763184,-79.53458404541016,81.0,0.1,9.0,4.087,20.0,52.0,31.0,4,7.2,408.0,-36.0,12.5,GatewayELII,-79,10.0,GatewayFacilidades,-98,12.5,GatewayEdificio3,-93,9.0,GatewayOficina,-36,9.5
2026-04-21 15:52:32,Alcance,9.02478313446045,-79.53458404541016,80.0,0.1,9.0,4.116,20.0,52.0,32.0,4,7.1,408.3,-36.0,11.2,GatewayELII,-73,9.8,GatewayFacilidades,-101,5.8,GatewayEdificio3,-93,5.5,GatewayOficina,-36,11.2
2026-04-21 15:53:02,Alcance,9.024811744689941,-79.5344467163086,70.0,0.1,14.0,4.116,20.0,53.0,2.0,4,8.5,401.2,-33.0,11.8,GatewayELII,-69,9.2,GatewayFacilidades,-101,11.8,GatewayEdificio3,-95,9.8,GatewayOficina,-33,9.2
2026-04-21 15:53:32,Alcance,9.024797439575195,-79.53443145751953,73.0,0.1,14.0,4.116,20.0,53.0,32.0,4,9.7,398.9,-33.0,9.8,GatewayELII,-73,9.8,GatewayFacilidades,-104,9.8,GatewayEdificio3,-95,9.2,GatewayOficina,-33,9.8
2026-04-21 15:54:02,Alcance,9.02479076385498,-79.53443145751953,75.0,0.1,13.0,4.121,20.0,54.0,2.0,4,9.7,398.3,-32.0,11.8,GatewayELII,-78,10.5,GatewayFacilidades,-99,11.8,GatewayEdificio3,-99,9.8,GatewayOficina,-32,9.5
2026-04-21 15:54:32,Alcance,9.024791717529297,-79.53443145751953,76.0,0.1,13.0,4.116,20.0,54.0,32.0,4,9.7,398.4,-36.0,9.8,GatewayELII,-71,9.2,GatewayFacilidades,-105,8.5,GatewayEdificio3,-94,9.2,GatewayOficina,-36,9.8
