time,deviceName,latitude,longitude,altitude_m,hdop,sats,battery_V,hour,minute,second,gw_count,min_distance_m,max_distance_m,max_rssi,max_snr,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr,gw4_name,gw4_rssi,gw4_snr
2026-04-24 17:23:07,Alcance,9.024889945983887,-79.53438568115234,24.0,0.1,8.0,3.871,22.0,23.0,7.0,4,18.7,406.6,-37.0,9.8,GatewayELII,-88,9.0,GatewayFacilidades,-110,5.0,GatewayEdificio3,-114,1.5,GatewayOficina,-37,9.8
2026-04-24 17:23:37,Alcance,9.024866104125977,-79.53440856933594,27.0,0.1,8.0,3.871,22.0,23.0,37.0,4,15.1,406.0,-39.0,10.0,GatewayELII,-89,10.0,GatewayFacilidades,-108,7.0,GatewayEdificio3,-111,1.2,GatewayOficina,-39,9.5
2026-04-24 17:24:08,Alcance,9.02480697631836,-79.53439331054688,31.0,0.1,9.0,3.871,22.0,24.0,7.0,4,14.0,399.8,-37.0,10.0,GatewayELII,-87,10.0,GatewayFacilidades,-110,5.3,GatewayEdificio3,-111,4.2,GatewayOficina,-37,9.2
2026-04-24 17:24:38,Alcance,9.024799346923828,-79.53443145751953,32.0,0.1,8.0,3.861,22.0,24.0,37.0,4,9.8,401.7,-37.0,11.2,GatewayELII,-87,11.2,GatewayFacilidades,-108,8.0,GatewayEdificio3,-102,9.5,GatewayOficina,-37,9.8
2026-04-24 17:25:08,Alcance,9.024787902832031,-79.53446197509766,34.0,0.1,8.0,3.861,22.0,25.0,7.0,4,6.3,403.6,-45.0,10.0,GatewayELII,-79,10.0,GatewayFacilidades,-109,4.8,GatewayEdificio3,-102,6.0,GatewayOficina,-45,10.0
2026-04-24 17:25:38,Alcance,9.024794578552246,-79.53448486328125,36.0,0.2,8.0,3.871,22.0,25.0,37.0,4,3.9,404.9,-37.0,9.5,GatewayELII,-84,9.2,GatewayFacilidades,-109,6.5,GatewayEdificio3,-101,8.8,GatewayOficina,-37,9.5
2026-04-24 17:26:08,Alcance,9.024806022644043,-79.53450012207031,37.0,0.2,7.0,3.871,22.0,26.0,7.0,4,3.1,407.0,-43.0,10.0,GatewayELII,-91,7.0,GatewayFacilidades,-111,4.0,GatewayEdificio3,-108,0.2,GatewayOficina,-43,10.0
2026-04-24 17:26:38,Alcance,9.024806022644043,-79.53450012207031,10.0,0.2,7.0,3.871,22.0,26.0,37.0,4,3.1,407.8,-40.0,9.8,GatewayELII,-83,9.8,GatewayFacilidades,-108,7.0,GatewayEdificio3,-106,6.2,GatewayOficina,-40,9.5
2026-04-24 17:27:08,Alcance,9.024827003479004,-79.53456115722656,-2.0,0.2,7.0,3.881,22.0,27.0,7.0,4,6.5,413.9,-42.0,10.5,GatewayELII,-87,9.5,GatewayFacilidades,-111,4.5,GatewayEdificio3,-117,-1.0,GatewayOficina,-42,10.5
2026-04-24 17:27:38,Alcance,9.024828910827637,-79.5345687866211,-3.0,0.3,6.0,3.861,22.0,27.0,37.0,4,7.2,414.6,-39.0,10.2,GatewayELII,-81,10.2,GatewayFacilidades,-107,8.0,GatewayEdificio3,-99,8.5,GatewayOficina,-39,9.8
