windowStart,windowEnd,sampleCount,gatewayId,deviceName,accXRMS_min,accYRMS_min,accZRMS_min,temperature_min,humidity_min,bvoc_min,iaq_min,anomaly_min,classConfidence_min,accXRMS_avg,accYRMS_avg,accZRMS_avg,temperature_avg,humidity_avg,bvoc_avg,iaq_avg,anomaly_avg,classConfidence_avg,accXRMS_max,accYRMS_max,accZRMS_max,temperature_max,humidity_max,bvoc_max,iaq_max,anomaly_max,classConfidence_max,dominantLabel,labelCounts
2026-08-01 12:00:26,2026-08-01 12:10:24,488,OPTA,NICLABH1,0.0227,0.0698,0.9929,29.64,53.12,1.55,1280.0,-1.544,0.7343,0.03175,0.07602,0.99671,29.68514,53.18475,1.61824,1327.7459,-0.52056,0.97521,0.043,0.0833,1.001,29.75,53.27,1.7,1370.0,0.829,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 12:10:27,2026-08-01 12:20:25,488,OPTA,NICLABH1,0.0239,0.0681,0.9915,29.67,53.1,1.63,1340.0,-1.414,0.7109,0.03181,0.07607,0.9967,29.75145,53.2827,1.73838,1400.26639,-0.50143,0.97433,0.0427,0.0815,1.0002,29.81,54.26,1.83,1450.0,0.571,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 12:20:27,2026-08-01 12:30:25,488,OPTA,NICLABH1,0.0239,0.0691,0.9919,29.73,54.1,1.77,1420.0,-1.373,0.8593,0.03184,0.07583,0.9966,30.00406,54.74582,1.95873,1518.75,-0.5126,0.97422,0.0439,0.0833,1.001,30.32,55.23,2.13,1610.0,0.397,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 12:30:28,2026-08-01 12:40:25,488,OPTA,NICLABH1,0.0244,0.0696,0.9927,30.33,55.1,1.97,1540.0,-1.445,0.8593,0.03227,0.07683,0.99671,30.47217,55.3785,2.0865,1587.97131,-0.52379,0.97882,0.0417,0.0828,1.0012,30.54,56.26,2.23,1650.0,0.351,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 12:40:28,2026-08-01 12:50:26,488,OPTA,NICLABH1,0.0234,0.0713,0.9919,30.44,55.12,1.95,1530.0,-1.53,0.8437,0.03247,0.0774,0.99664,30.49107,55.30963,2.11777,1610.20492,-0.51519,0.97818,0.0437,0.0847,1.0007,30.55,56.24,2.38,1730.0,0.561,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 12:50:28,2026-08-01 13:00:26,488,OPTA,NICLABH1,0.0244,0.0715,0.9927,30.42,55.13,2.33,1710.0,-1.464,0.8593,0.03291,0.07795,0.99675,30.48846,55.20863,2.51248,1780.28689,-0.50553,0.98041,0.0459,0.0872,1.0015,30.59,56.2,2.66,1840.0,0.337,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 13:00:28,2026-08-01 13:10:27,489,OPTA,NICLABH1,0.0247,0.0713,0.9924,30.43,54.17,2.3,1710.0,-1.419,0.8828,0.03268,0.07779,0.99674,30.52771,55.08157,2.42374,1757.83231,-0.53994,0.98029,0.0427,0.0854,1.0017,30.62,55.26,2.58,1810.0,0.399,0.996,Motor_en_operacion,Motor_en_operacion:489
2026-08-01 13:10:29,2026-08-01 13:20:27,487,OPTA,NICLABH1,0.0247,0.0713,0.9932,30.56,53.18,2.08,1630.0,-1.395,0.871,0.033,0.07886,0.99695,30.68782,54.5691,2.23333,1688.25462,-0.49381,0.98242,0.0437,0.0852,1.0012,30.78,55.28,2.36,1740.0,0.359,0.996,Motor_en_operacion,Motor_en_operacion:487
2026-08-01 13:20:29,2026-08-01 13:30:27,488,OPTA,NICLABH1,0.0259,0.0715,0.9922,30.69,53.12,1.77,1470.0,-1.641,0.914,0.03338,0.08014,0.99714,30.75574,53.73484,1.98838,1584.85656,-0.50329,0.98412,0.043,0.0864,1.0024,30.84,54.28,2.21,1680.0,0.707,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 13:30:29,2026-08-01 13:40:28,489,OPTA,NICLABH1,0.0256,0.0725,0.9922,30.67,53.1,1.44,1280.0,-1.47,0.8828,0.03302,0.07936,0.99705,30.7574,53.94145,1.62865,1397.89366,-0.49435,0.98293,0.0422,0.0874,1.0024,30.83,54.29,1.86,1530.0,0.308,0.996,Motor_en_operacion,Motor_en_operacion:489
2026-08-01 13:40:30,2026-08-01 13:50:28,489,OPTA,NICLABH1,0.0259,0.0725,0.9922,30.77,53.1,1.23,1130.0,-1.483,0.914,0.03344,0.07958,0.99701,30.90397,53.79722,1.39204,1253.86503,-0.51472,0.98305,0.0459,0.0874,1.0012,31.01,54.26,1.57,1370.0,0.292,0.996,Motor_en_operacion,Motor_en_operacion:489
2026-08-01 13:50:30,2026-08-01 14:00:28,488,OPTA,NICLABH1,0.0261,0.073,0.9929,30.77,53.08,1.06,1000.0,-1.502,0.871,0.0335,0.07958,0.99721,30.91045,53.40975,1.16178,1085.4918,-0.51607,0.98318,0.0417,0.0869,1.0022,31.05,54.27,1.26,1160.0,0.411,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 14:00:30,2026-08-01 14:10:29,489,OPTA,NICLABH1,0.0261,0.0732,0.9932,30.94,53.1,1.03,970.0,-1.461,0.871,0.03366,0.07984,0.99727,31.06476,53.41108,1.10873,1044.47853,-0.49292,0.98246,0.0454,0.0864,1.0017,31.18,54.23,1.17,1110.0,0.54,0.996,Motor_en_operacion,Motor_en_operacion:489
2026-08-01 14:10:30,2026-08-01 14:20:29,488,OPTA,NICLABH1,0.0264,0.0725,0.9929,31.17,53.1,0.85,780.0,-1.35,0.9062,0.03364,0.08021,0.99738,31.28332,53.18156,0.99469,937.93033,-0.49493,0.98371,0.0447,0.0857,1.0027,31.38,54.15,1.19,1120.0,0.376,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 14:20:30,2026-08-01 14:30:29,488,OPTA,NICLABH1,0.0051,0.0532,0.9934,31.29,52.13,0.88,830.0,-1.91,0.914,0.01956,0.06674,0.99711,31.53762,53.39619,1.514,1265.22541,-0.8881,0.9903,0.0422,0.0874,1.002,32.12,55.12,3.64,2260.0,0.253,0.996,Motor_en_operacion,Motor_en_operacion:244; Motor_apagado:244
2026-08-01 14:30:31,2026-08-01 14:40:30,488,OPTA,NICLABH1,0.0051,0.0532,0.9963,32.12,55.09,3.61,2250.0,-1.999,0.996,0.00544,0.05364,0.99675,32.55635,56.50215,4.48762,2413.42213,-1.28686,0.996,0.0059,0.0542,0.9971,32.87,58.19,5.32,2540.0,-0.26,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 14:40:32,2026-08-01 14:50:31,488,OPTA,NICLABH1,0.0051,0.0532,0.9963,32.86,58.16,4.96,2230.0,-1.887,0.996,0.00546,0.0537,0.99658,32.95605,59.31924,7.25061,2474.4877,-1.27569,0.996,0.0059,0.0542,0.9971,33.02,60.23,9.55,2690.0,-0.327,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 14:50:32,2026-08-01 15:00:31,487,OPTA,NICLABH1,0.0049,0.0535,0.9961,33.0,60.18,8.04,2370.0,-2.016,0.996,0.00542,0.05394,0.99635,33.04698,61.10119,9.34224,2453.55236,-1.28106,0.996,0.0059,0.0544,0.9968,33.1,61.23,10.69,2500.0,-0.433,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 15:00:33,2026-08-01 15:10:31,488,OPTA,NICLABH1,0.0051,0.0532,0.9961,33.1,61.18,10.0,2400.0,-1.973,0.996,0.00548,0.05379,0.9963,33.16057,61.2015,10.95088,2470.20492,-1.27644,0.996,0.0059,0.0544,0.9966,33.2,61.23,11.66,2500.0,-0.625,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 15:10:33,2026-08-01 15:20:32,488,OPTA,NICLABH1,0.0051,0.0535,0.9961,33.18,61.18,9.93,2380.0,-2.022,0.996,0.00544,0.0539,0.99634,33.20318,61.2084,11.22826,2460.79918,-1.29073,0.996,0.0059,0.0544,0.9968,33.22,61.24,11.91,2500.0,-0.243,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 15:20:34,2026-08-01 15:30:33,488,OPTA,NICLABH1,0.0051,0.0532,0.9961,32.87,61.18,9.43,2350.0,-1.85,0.996,0.00546,0.05372,0.99637,33.08244,61.22703,10.7866,2436.41393,-1.27426,0.996,0.0059,0.0542,0.9968,33.19,61.26,11.71,2490.0,-0.246,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 15:30:34,2026-08-01 15:40:32,487,OPTA,NICLABH1,0.0051,0.0532,0.9961,32.44,60.2,5.51,1980.0,-2.013,0.996,0.00551,0.05363,0.99642,32.64047,60.91745,8.09294,2240.41068,-1.28677,0.996,0.0059,0.0542,0.9968,32.87,61.27,9.67,2370.0,-0.508,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 15:40:35,2026-08-01 15:50:33,488,OPTA,NICLABH1,0.0051,0.0532,0.9963,32.22,59.19,4.75,1880.0,-1.928,0.996,0.00537,0.05357,0.99655,32.31102,59.47613,5.18691,1937.68443,-1.28231,0.996,0.0059,0.054,0.9968,32.45,60.25,5.6,1990.0,-0.634,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 15:50:35,2026-08-01 16:00:33,488,OPTA,NICLABH1,0.0051,0.0532,0.9963,32.09,57.17,4.25,1810.0,-1.922,0.996,0.00552,0.05362,0.99672,32.14568,57.99887,4.49375,1845.08197,-1.2793,0.996,0.0061,0.0542,0.9971,32.22,59.23,4.77,1880.0,-0.499,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 16:00:36,2026-08-01 16:10:35,489,OPTA,NICLABH1,0.0051,0.0532,0.9966,32.06,56.17,3.76,1730.0,-1.905,0.996,0.00552,0.05372,0.99693,32.07438,57.01387,4.08855,1786.23722,-1.27782,0.996,0.0061,0.0542,0.9973,32.1,57.22,4.54,1860.0,-0.084,0.996,Motor_apagado,Motor_apagado:489
2026-08-01 16:10:36,2026-08-01 16:20:34,487,OPTA,NICLABH1,0.0049,0.0532,0.9968,32.01,55.18,3.57,1700.0,-1.894,0.996,0.00537,0.05368,0.99708,32.03267,56.1053,3.76799,1737.00205,-1.27424,0.996,0.0059,0.0542,0.9976,32.06,56.22,4.08,1790.0,-0.214,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 16:20:36,2026-08-01 16:30:34,488,OPTA,NICLABH1,0.0049,0.0532,0.9968,31.99,55.16,3.34,1660.0,-1.866,0.996,0.00532,0.05377,0.99725,32.00559,55.18947,3.55457,1703.2582,-1.28075,0.996,0.0056,0.0542,0.9976,32.02,55.21,3.81,1750.0,-0.523,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 16:30:36,2026-08-01 16:40:35,488,OPTA,NICLABH1,0.0049,0.0532,0.9968,32.0,54.16,3.17,1630.0,-1.925,0.996,0.00531,0.05362,0.99729,32.01309,54.88264,3.3273,1664.22131,-1.29151,0.996,0.0056,0.0542,0.9978,32.03,55.21,3.49,1710.0,0.028,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 16:40:38,2026-08-01 16:50:36,488,OPTA,NICLABH1,0.0051,0.0532,0.9971,32.0,54.16,3.16,1640.0,-1.923,0.996,0.0055,0.05359,0.99738,32.01939,54.73936,3.32973,1674.69262,-1.28486,0.996,0.0059,0.0542,0.9978,32.04,55.21,3.55,1720.0,-0.366,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 16:50:39,2026-08-01 17:00:37,489,OPTA,NICLABH1,0.0051,0.0532,0.9971,32.01,55.16,2.98,1600.0,-1.891,0.996,0.00547,0.05361,0.99736,32.03262,55.18916,3.14487,1641.63599,-1.27716,0.996,0.0059,0.054,0.9978,32.05,55.21,3.26,1670.0,-0.424,0.996,Motor_apagado,Motor_apagado:489
2026-08-01 17:00:39,2026-08-01 17:10:37,488,OPTA,NICLABH1,0.0049,0.0532,0.9971,32.01,55.16,3.05,1620.0,-1.858,0.996,0.00537,0.05366,0.99739,32.01879,55.18844,3.17818,1660.32787,-1.2659,0.996,0.0059,0.0542,0.9976,32.03,55.21,3.28,1690.0,-0.189,0.996,Motor_apagado,Motor_apagado:488
