windowStart,windowEnd,sampleCount,gatewayId,deviceName,accXRMS_min,accYRMS_min,accZRMS_min,temperature_min,humidity_min,bvoc_min,iaq_min,anomaly_min,classConfidence_min,accXRMS_avg,accYRMS_avg,accZRMS_avg,temperature_avg,humidity_avg,bvoc_avg,iaq_avg,anomaly_avg,classConfidence_avg,accXRMS_max,accYRMS_max,accZRMS_max,temperature_max,humidity_max,bvoc_max,iaq_max,anomaly_max,classConfidence_max,dominantLabel,labelCounts
2026-08-02 12:01:29,2026-08-02 12:11:27,487,OPTA,NICLABH1,0.0049,0.0532,0.9958,31.96,62.19,2.27,1900.0,-1.989,0.996,0.00534,0.05363,0.99613,32.01405,63.07671,3.35306,2314.39425,-1.28848,0.996,0.0059,0.054,0.9966,32.05,63.24,3.77,2460.0,-0.5,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 12:11:29,2026-08-02 12:21:28,488,OPTA,NICLABH1,0.0051,0.053,0.9958,32.05,62.18,2.37,1960.0,-1.892,0.996,0.00537,0.05358,0.99623,32.09586,62.54588,3.49068,2371.35246,-1.27926,0.996,0.0056,0.054,0.9966,32.14,63.26,3.92,2500.0,-0.687,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 12:21:30,2026-08-02 12:31:29,488,OPTA,NICLABH1,0.0049,0.0532,0.9961,32.11,62.18,3.15,2260.0,-2.027,0.996,0.00537,0.05344,0.99638,32.1375,62.21045,3.71789,2442.35656,-1.28333,0.996,0.0059,0.0537,0.9968,32.17,62.24,3.92,2500.0,-0.292,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 12:31:31,2026-08-02 12:41:30,488,OPTA,NICLABH1,0.0051,0.053,0.9963,32.15,62.17,2.34,1950.0,-1.904,0.996,0.00549,0.05339,0.99653,32.17893,62.20715,3.32006,2325.20492,-1.27654,0.996,0.0059,0.0537,0.9968,32.25,62.24,3.79,2490.0,-0.313,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 12:41:31,2026-08-02 12:51:29,487,OPTA,NICLABH1,0.0049,0.053,0.9961,32.24,62.18,3.38,2300.0,-1.933,0.996,0.00535,0.05336,0.99663,32.33754,62.20119,3.74308,2456.26283,-1.27658,0.996,0.0059,0.0537,0.9971,32.41,62.24,4.06,2500.0,-0.167,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 12:51:31,2026-08-02 13:01:29,487,OPTA,NICLABH1,0.0049,0.053,0.9966,32.41,62.16,3.35,2290.0,-1.934,0.996,0.00541,0.0533,0.99678,32.48166,62.20316,3.70349,2397.14579,-1.27567,0.996,0.0059,0.0537,0.9973,32.55,62.24,4.1,2500.0,-0.108,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 13:01:32,2026-08-02 13:11:30,488,OPTA,NICLABH1,0.0051,0.053,0.9966,32.54,62.18,3.74,2330.0,-1.934,0.996,0.00542,0.05338,0.9969,32.60736,62.20344,3.96887,2429.09836,-1.28875,0.996,0.0059,0.0537,0.9973,32.67,62.24,4.48,2510.0,0.603,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 13:11:32,2026-08-02 13:21:31,488,OPTA,NICLABH1,0.0051,0.053,0.9966,32.67,62.17,3.47,2240.0,-1.957,0.996,0.00539,0.05342,0.99704,32.69344,62.20783,3.72598,2319.09836,-1.29327,0.996,0.0056,0.0537,0.9973,32.73,62.25,4.12,2420.0,-0.44,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 13:21:33,2026-08-02 13:31:32,488,OPTA,NICLABH1,0.0049,0.053,0.9968,32.72,62.17,3.41,2250.0,-1.885,0.996,0.0054,0.05342,0.99717,32.77465,62.20588,3.66998,2318.05328,-1.29154,0.996,0.0059,0.0537,0.9976,32.82,62.24,3.88,2380.0,-0.494,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 13:31:33,2026-08-02 13:41:31,487,OPTA,NICLABH1,0.0049,0.053,0.9968,32.82,62.18,3.49,2280.0,-1.921,0.996,0.00532,0.05346,0.99724,32.84536,62.20875,3.72556,2347.92608,-1.29736,0.996,0.0056,0.054,0.9976,32.86,62.24,3.99,2420.0,-0.253,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 13:41:33,2026-08-02 13:51:32,488,OPTA,NICLABH1,0.0049,0.053,0.9968,32.84,62.17,3.31,2240.0,-1.961,0.996,0.00535,0.05355,0.99725,32.86539,62.20717,3.65928,2343.75,-1.27703,0.996,0.0059,0.054,0.9976,32.93,62.24,3.92,2420.0,-0.129,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 13:51:35,2026-08-02 14:01:33,488,OPTA,NICLABH1,0.0051,0.0532,0.9971,32.92,62.17,3.23,2230.0,-1.93,0.996,0.00539,0.05364,0.99735,33.02998,62.20041,3.55801,2327.68443,-1.27894,0.996,0.0059,0.054,0.9976,33.11,62.25,3.87,2420.0,-0.285,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 14:01:35,2026-08-02 14:11:33,487,OPTA,NICLABH1,0.0051,0.053,0.9971,33.09,61.17,3.19,2220.0,-1.945,0.996,0.00548,0.05353,0.99753,33.14593,61.25146,3.63444,2363.8809,-1.28314,0.996,0.0059,0.054,0.9978,33.18,62.21,3.97,2460.0,-0.125,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 14:11:35,2026-08-02 14:21:33,488,OPTA,NICLABH1,0.0051,0.0532,0.9973,33.18,61.17,3.34,2290.0,-1.966,0.996,0.00551,0.05371,0.99764,33.20455,61.20508,3.64389,2379.44672,-1.28111,0.996,0.0061,0.0542,0.998,33.23,61.26,4.06,2500.0,0.153,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 14:21:36,2026-08-02 14:31:34,487,OPTA,NICLABH1,0.0051,0.0532,0.9973,33.17,61.17,3.17,2240.0,-1.917,0.996,0.00551,0.05369,0.99768,33.20103,61.21105,3.48522,2343.73717,-1.29607,0.996,0.0059,0.054,0.998,33.23,61.26,3.75,2420.0,-0.446,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 14:31:36,2026-08-02 14:41:35,488,OPTA,NICLABH1,0.0049,0.0532,0.9973,33.08,61.18,2.92,2170.0,-1.908,0.996,0.0055,0.05377,0.99773,33.11988,61.21299,3.2991,2299.71311,-1.27086,0.996,0.0059,0.0542,0.998,33.17,61.26,3.46,2350.0,-0.074,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 14:41:37,2026-08-02 14:51:35,488,OPTA,NICLABH1,0.0051,0.053,0.9976,33.04,61.17,2.71,2110.0,-1.91,0.996,0.00548,0.05362,0.99775,33.07361,61.2108,2.96953,2198.17623,-1.27117,0.996,0.0059,0.0542,0.998,33.1,61.24,3.3,2310.0,-0.3,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 14:51:37,2026-08-02 15:01:35,488,OPTA,NICLABH1,0.0049,0.053,0.9976,33.01,60.18,2.69,2100.0,-1.908,0.996,0.00539,0.05352,0.99783,33.03197,60.55432,2.85746,2168.72951,-1.29318,0.996,0.0059,0.0542,0.9983,33.06,61.23,3.0,2230.0,-0.112,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 15:01:38,2026-08-02 15:11:36,488,OPTA,NICLABH1,0.0051,0.053,0.9976,32.98,60.17,2.41,2000.0,-1.852,0.996,0.00536,0.05344,0.99784,33.00754,60.20582,2.84742,2176.55738,-1.26308,0.996,0.0059,0.054,0.9983,33.03,60.24,3.03,2250.0,0.486,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 15:11:38,2026-08-02 15:21:36,487,OPTA,NICLABH1,0.0051,0.053,0.9976,32.97,60.18,2.41,2000.0,-1.954,0.996,0.00546,0.05343,0.99785,33.0031,60.20499,2.80472,2172.46407,-1.28789,0.996,0.0061,0.054,0.9983,33.02,60.24,2.93,2220.0,-0.505,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 15:21:38,2026-08-02 15:31:36,487,OPTA,NICLABH1,0.0049,0.053,0.9976,32.93,60.17,2.41,2030.0,-1.925,0.996,0.00552,0.05355,0.9978,32.9701,60.20721,2.87659,2214.04517,-1.30101,0.996,0.0061,0.054,0.998,33.0,60.24,3.02,2260.0,-0.24,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 15:31:38,2026-08-02 15:41:37,488,OPTA,NICLABH1,0.0051,0.0532,0.9976,32.91,60.18,2.23,1940.0,-1.998,0.996,0.0055,0.0537,0.99782,32.93639,60.57238,2.65957,2137.37705,-1.26915,0.996,0.0059,0.054,0.9983,32.96,61.24,2.85,2210.0,-0.497,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 15:41:39,2026-08-02 15:51:37,488,OPTA,NICLABH1,0.0051,0.0532,0.9973,32.89,60.17,1.73,1670.0,-1.931,0.996,0.00541,0.05355,0.99785,32.90967,60.43334,2.17383,1915.28689,-1.25958,0.996,0.0061,0.054,0.9983,32.93,61.23,2.62,2140.0,-0.138,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 15:51:40,2026-08-02 16:01:39,488,OPTA,NICLABH1,0.0049,0.053,0.9976,32.9,60.17,1.65,1620.0,-1.897,0.996,0.00543,0.05349,0.99788,32.91326,60.31623,1.90768,1779.52869,-1.27576,0.996,0.0059,0.054,0.9983,32.93,61.22,2.44,2060.0,-0.076,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 16:01:40,2026-08-02 16:11:38,487,OPTA,NICLABH1,0.0049,0.053,0.9976,32.89,60.17,1.62,1600.0,-2.064,0.996,0.00522,0.05354,0.99787,32.91088,60.31585,1.80205,1726.03696,-1.29937,0.996,0.0056,0.054,0.9983,32.93,61.24,2.33,2030.0,-0.112,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 16:11:40,2026-08-02 16:21:39,488,OPTA,NICLABH1,0.0049,0.0527,0.9976,32.92,60.17,1.56,1570.0,-1.878,0.996,0.00521,0.05337,0.99788,32.93805,60.49967,1.81701,1741.06557,-1.2726,0.996,0.0056,0.054,0.9983,32.96,61.23,2.48,2110.0,-0.341,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 16:21:41,2026-08-02 16:31:40,488,OPTA,NICLABH1,0.0049,0.053,0.9976,32.94,60.18,1.54,1560.0,-1.905,0.996,0.00528,0.05355,0.99788,32.97486,60.99473,1.93246,1821.72131,-1.2643,0.996,0.0056,0.054,0.9983,33.0,61.24,2.38,2080.0,-0.231,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 16:31:41,2026-08-02 16:41:39,487,OPTA,NICLABH1,0.0049,0.053,0.9976,32.99,61.17,1.55,1580.0,-1.875,0.996,0.00532,0.05338,0.9979,33.01573,61.20589,2.14294,1959.34292,-1.2776,0.996,0.0059,0.054,0.9983,33.04,61.24,2.33,2060.0,-0.142,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 16:41:42,2026-08-02 16:51:41,488,OPTA,NICLABH1,0.0051,0.053,0.9976,32.98,61.18,1.48,1540.0,-1.834,0.996,0.00541,0.05347,0.99788,33.01217,61.20893,2.01004,1889.97951,-1.27277,0.996,0.0059,0.054,0.9983,33.04,61.25,2.34,2080.0,0.497,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 16:51:42,2026-08-02 17:01:40,487,OPTA,NICLABH1,0.0049,0.0532,0.9976,32.99,61.18,1.42,1490.0,-1.97,0.996,0.00534,0.05346,0.9979,33.00579,61.20813,1.79834,1769.38398,-1.27507,0.996,0.0059,0.054,0.9983,33.03,61.24,2.21,2020.0,-0.228,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 17:01:42,2026-08-02 17:11:40,488,OPTA,NICLABH1,0.0049,0.053,0.9976,32.95,60.17,1.42,1510.0,-1.94,0.996,0.0053,0.05342,0.99791,32.97963,60.46041,1.65123,1679.34426,-1.27123,0.996,0.0056,0.054,0.9983,33.01,61.24,2.22,2040.0,-0.174,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 17:11:42,2026-08-02 17:21:41,488,OPTA,NICLABH1,0.0049,0.053,0.9978,32.87,60.18,1.39,1480.0,-1.891,0.996,0.00536,0.05331,0.99794,32.91619,60.2101,1.46266,1549.89754,-1.28398,0.996,0.0059,0.0537,0.9983,32.97,60.25,1.55,1620.0,-0.597,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 17:21:43,2026-08-02 17:31:41,488,OPTA,NICLABH1,0.0049,0.053,0.9976,32.81,60.17,1.27,1390.0,-1.931,0.996,0.00538,0.05341,0.99798,32.8626,60.20723,1.38248,1488.05328,-1.2783,0.996,0.0059,0.0537,0.9983,32.9,60.25,1.51,1590.0,-0.455,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 17:31:44,2026-08-02 17:41:42,488,OPTA,NICLABH1,0.0049,0.053,0.9978,32.78,59.17,1.24,1360.0,-1.854,0.996,0.00537,0.05337,0.99799,32.811,59.61754,1.30998,1431.51639,-1.28327,0.996,0.0059,0.0537,0.9983,32.84,60.23,1.39,1500.0,-0.55,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 17:41:44,2026-08-02 17:51:42,487,OPTA,NICLABH1,0.0051,0.053,0.9978,32.76,59.17,1.17,1310.0,-1.892,0.996,0.00562,0.05345,0.99805,32.77624,59.203,1.26035,1392.56674,-1.27891,0.996,0.0061,0.054,0.9983,32.81,59.23,1.37,1490.0,0.154,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 17:51:44,2026-08-02 18:01:43,488,OPTA,NICLABH1,0.0051,0.053,0.9978,32.67,58.17,1.11,1240.0,-1.894,0.996,0.00564,0.05332,0.99812,32.70266,58.46061,1.17412,1316.39344,-1.28048,0.996,0.0063,0.054,0.9985,32.77,59.24,1.29,1420.0,-0.495,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 18:01:45,2026-08-02 18:11:44,488,OPTA,NICLABH1,0.0051,0.0527,0.9978,32.59,57.17,1.04,1180.0,-1.888,0.996,0.0056,0.05337,0.99822,32.62537,57.65453,1.11689,1259.32377,-1.2778,0.996,0.0061,0.0537,0.9985,32.68,58.23,1.18,1330.0,-0.449,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 18:11:46,2026-08-02 18:21:45,488,OPTA,NICLABH1,0.0054,0.053,0.998,32.54,56.18,1.01,1140.0,-1.891,0.996,0.00566,0.05331,0.9983,32.58217,57.17531,1.07383,1218.38115,-1.29278,0.996,0.0063,0.0537,0.9988,32.63,57.23,1.14,1290.0,-0.536,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 18:21:47,2026-08-02 18:31:45,487,OPTA,NICLABH1,0.0054,0.053,0.998,32.52,56.17,0.91,1030.0,-1.995,0.996,0.00564,0.05343,0.99838,32.52965,56.58117,0.9916,1120.08214,-1.29604,0.996,0.0061,0.054,0.9988,32.55,57.23,1.04,1180.0,-0.482,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 18:31:47,2026-08-02 18:41:46,488,OPTA,NICLABH1,0.0054,0.053,0.998,32.41,55.17,0.85,940.0,-1.906,0.996,0.00564,0.05346,0.99837,32.46451,56.11533,0.93367,1051.68033,-1.28824,0.996,0.0061,0.054,0.9988,32.52,56.23,1.01,1150.0,-0.279,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 18:41:48,2026-08-02 18:51:47,488,OPTA,NICLABH1,0.0051,0.053,0.998,32.32,55.17,0.79,850.0,-1.98,0.996,0.00561,0.05338,0.99845,32.36414,55.19307,0.86705,961.02459,-1.27817,0.996,0.0061,0.0537,0.9988,32.41,55.22,0.93,1050.0,-0.247,0.996,Motor_apagado,Motor_apagado:488
