time,applicationName,deviceName,devEui,message_type,fPort,fCnt,gps_valid,gps_quality_acceptable,latitude,longitude,altitude_m,hdop,satellites,frequency_hz,spreading_factor,bandwidth_hz,code_rate,gateway_count,strongest_gateway_name,strongest_gateway_id,min_rssi,max_rssi,min_snr,max_snr,min_distance_m,max_distance_m,downlink_published,downlink_payload_hex,downlink_sequence,downlink_min_distance_step,downlink_max_distance_step,gateways_received
2026-08-04 09:30:38,Tests,SignalTester,ac1f09fffe10547c,field_test,1,31,True,True,9.0240641,-79.5306392,50.0,1.1,11.0,905300000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-113.0,-103.0,4.8,9.0,191.2,394.0,True,1f5761010203,31,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-103.0,""snr"":9.0,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":191.2},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-113.0,""snr"":6.2,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":289.9},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-113.0,""snr"":4.8,""latitude"":9.0245,""longitude"":-79.5342,""distance_m"":394.0}]"
2026-08-04 09:30:53,Tests,SignalTester,ac1f09fffe10547c,field_test,1,32,True,True,9.0239669,-79.5307037,57.0,1.0,11.0,904500000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-119.0,-105.0,-5.8,9.2,181.0,388.3,True,20515f010203,32,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-105.0,""snr"":9.2,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":181.0},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-107.0,""snr"":8.0,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":277.0},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-119.0,""snr"":-5.8,""latitude"":9.02449,""longitude"":-79.5342,""distance_m"":388.3}]"
2026-08-04 09:31:08,Tests,SignalTester,ac1f09fffe10547c,field_test,1,34,True,True,9.0238589,-79.5307682,58.0,1.1,10.0,904100000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-113.0,-98.0,4.2,9.0,171.0,383.4,True,225766010203,34,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-98.0,""snr"":9.0,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":171.0},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-105.0,""snr"":9.0,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":263.1},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-113.0,""snr"":4.2,""latitude"":9.02449,""longitude"":-79.5342,""distance_m"":383.4}]"
2026-08-04 09:31:23,Tests,SignalTester,ac1f09fffe10547c,field_test,1,35,True,True,9.0237617,-79.5308327,59.0,1.1,10.0,904300000,7,125000,CR_4_5,2,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-113.0,-97.0,4.0,7.8,161.8,379.6,True,235767010202,35,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-97.0,""snr"":7.8,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":161.8},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-113.0,""snr"":4.0,""latitude"":9.02449,""longitude"":-79.53421,""distance_m"":379.6}]"
2026-08-04 09:31:38,Tests,SignalTester,ac1f09fffe10547c,field_test,1,36,True,True,9.0236753,-79.5308972,61.0,0.9,10.0,905100000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-114.0,-96.0,2.8,9.2,153.2,374.9,True,245668010203,36,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-96.0,""snr"":9.0,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":153.2},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-103.0,""snr"":9.2,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":238.3},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-114.0,""snr"":2.8,""latitude"":9.02449,""longitude"":-79.53421,""distance_m"":374.9}]"
2026-08-04 09:31:53,Tests,SignalTester,ac1f09fffe10547c,field_test,1,37,True,True,9.0235565,-79.5309402,62.0,0.9,12.0,904100000,7,125000,CR_4_5,2,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-116.0,-101.0,-3.8,7.8,147.3,372.7,True,255463010202,37,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-101.0,""snr"":7.8,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":147.3},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-116.0,""snr"":-3.8,""latitude"":9.02449,""longitude"":-79.5342,""distance_m"":372.7}]"
2026-08-04 09:32:08,Tests,SignalTester,ac1f09fffe10547c,field_test,1,38,True,True,9.0234593,-79.5310262,65.0,1.1,10.0,904700000,7,125000,CR_4_5,2,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-107.0,-85.0,5.5,10.2,137.7,366.9,True,265d73010202,38,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-85.0,""snr"":10.2,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":137.7},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-107.0,""snr"":5.5,""latitude"":9.02449,""longitude"":-79.5342,""distance_m"":366.9}]"
2026-08-04 09:32:23,Tests,SignalTester,ac1f09fffe10547c,field_test,1,39,True,True,9.0233513,-79.5310907,63.0,0.9,12.0,904500000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-111.0,-91.0,5.2,8.8,131.5,364.8,True,27596d010203,39,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-91.0,""snr"":8.8,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":131.5},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-108.0,""snr"":8.5,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":196.7},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-111.0,""snr"":5.2,""latitude"":9.02448,""longitude"":-79.53421,""distance_m"":364.8}]"
2026-08-04 09:32:38,Tests,SignalTester,ac1f09fffe10547c,field_test,1,40,True,True,9.0232541,-79.5311767,64.0,0.9,12.0,904900000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-104.0,-89.0,7.8,9.5,124.0,359.9,True,28606f010203,40,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-89.0,""snr"":9.5,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":124.0},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-101.0,""snr"":9.2,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":182.3},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-104.0,""snr"":7.8,""latitude"":9.02448,""longitude"":-79.53421,""distance_m"":359.9}]"
2026-08-04 09:32:53,Tests,SignalTester,ac1f09fffe10547c,field_test,1,41,True,True,9.0231461,-79.5312412,65.0,0.9,12.0,904700000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-116.0,-87.0,1.8,10.2,120.3,358.2,True,295471010203,41,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-87.0,""snr"":10.2,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":120.3},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-105.0,""snr"":8.0,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":168.5},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-116.0,""snr"":1.8,""latitude"":9.02448,""longitude"":-79.53421,""distance_m"":358.2}]"
2026-08-04 09:33:08,Tests,SignalTester,ac1f09fffe10547c,field_test,1,42,True,True,9.0230273,-79.5313272,65.0,0.8,13.0,904300000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-113.0,-100.0,5.8,8.0,116.6,355.4,True,2a5764010203,42,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-100.0,""snr"":8.0,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":116.6},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-106.0,""snr"":7.0,""latitude"":9.02448,""longitude"":-79.53421,""distance_m"":355.4},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-113.0,""snr"":5.8,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":152.3}]"
2026-08-04 09:33:23,Tests,SignalTester,ac1f09fffe10547c,field_test,1,43,True,True,9.0229301,-79.5314132,65.0,0.8,13.0,903900000,7,125000,CR_4_5,3,5813d3fffe69a1e6,5813d3fffe69a1e6,-108.0,-99.0,6.5,9.8,113.7,352.2,True,2b5c65010203,43,1,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-99.0,""snr"":8.8,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":137.9},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-101.0,""snr"":9.8,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":113.7},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-108.0,""snr"":6.5,""latitude"":9.02448,""longitude"":-79.53421,""distance_m"":352.2}]"
2026-08-04 09:33:38,Tests,SignalTester,ac1f09fffe10547c,field_test,1,44,True,True,9.0228437,-79.5314992,65.0,1.5,11.0,905300000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-112.0,-96.0,-6.5,10.0,111.9,348.9,True,2c5868010203,44,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-96.0,""snr"":10.0,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":111.9},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-101.0,""snr"":9.0,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":124.6},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-112.0,""snr"":-6.5,""latitude"":9.02448,""longitude"":-79.53421,""distance_m"":348.9}]"
2026-08-04 09:33:53,Tests,SignalTester,ac1f09fffe10547c,field_test,1,45,True,True,9.0227681,-79.5316067,65.0,0.8,13.0,905100000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-105.0,-87.0,8.2,9.5,109.1,343.5,True,2d5f71010203,45,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-87.0,""snr"":9.5,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":109.1},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-99.0,""snr"":8.8,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":110.9},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-105.0,""snr"":8.2,""latitude"":9.02448,""longitude"":-79.53421,""distance_m"":343.5}]"
2026-08-04 09:34:08,Tests,SignalTester,ac1f09fffe10547c,field_test,1,46,True,True,9.0226817,-79.5317142,64.0,1.0,12.0,904900000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-109.0,-97.0,7.8,10.0,96.5,339.3,True,2e5b67010203,46,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-97.0,""snr"":10.0,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":109.3},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-106.0,""snr"":10.0,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":96.5},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-109.0,""snr"":7.8,""latitude"":9.02448,""longitude"":-79.53421,""distance_m"":339.3}]"
2026-08-04 09:34:23,Tests,SignalTester,ac1f09fffe10547c,field_test,1,47,True,True,9.0225953,-79.5318217,63.0,0.8,13.0,904500000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-107.0,-95.0,7.2,9.8,82.3,335.7,True,2f5d69010203,47,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-95.0,""snr"":9.0,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":111.5},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-95.0,""snr"":9.8,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":82.3},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-107.0,""snr"":7.2,""latitude"":9.02448,""longitude"":-79.53421,""distance_m"":335.7}]"
2026-08-04 09:34:38,Tests,SignalTester,ac1f09fffe10547c,field_test,1,48,True,True,9.0225089,-79.5319292,63.0,0.7,14.0,905100000,7,125000,CR_4_5,3,5813d3fffe69a1e6,5813d3fffe69a1e6,-107.0,-94.0,9.2,9.8,68.6,332.8,True,305d6a010203,48,1,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-94.0,""snr"":9.2,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":68.6},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-99.0,""snr"":9.8,""latitude"":9.02448,""longitude"":-79.53421,""distance_m"":332.8},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-107.0,""snr"":9.2,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":115.7}]"
2026-08-04 09:34:53,Tests,SignalTester,ac1f09fffe10547c,field_test,1,49,True,True,9.0224225,-79.5320367,60.0,0.8,13.0,903900000,7,125000,CR_4_5,3,5813d3fffe69a1e6,5813d3fffe69a1e6,-111.0,-96.0,-0.2,10.8,55.6,330.6,True,315968010203,49,1,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-96.0,""snr"":10.5,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":55.6},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-97.0,""snr"":10.8,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":121.7},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-111.0,""snr"":-0.2,""latitude"":9.02448,""longitude"":-79.53421,""distance_m"":330.6}]"
2026-08-04 09:35:08,Tests,SignalTester,ac1f09fffe10547c,field_test,1,50,True,True,9.0223253,-79.5321442,59.0,0.8,13.0,905300000,7,125000,CR_4_5,1,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-102.0,-102.0,7.8,7.8,130.4,130.4,True,326262010101,50,1,1,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-102.0,""snr"":7.8,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":130.4}]"
2026-08-04 09:35:23,Tests,SignalTester,ac1f09fffe10547c,field_test,1,51,True,True,9.0222497,-79.5322517,58.0,1.6,11.0,904100000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-113.0,-87.0,0.5,10.2,35.6,327.5,True,335771010203,51,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-87.0,""snr"":10.2,""latitude"":9.02349,""longitude"":-79.53228,""distance_m"":138.0},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-91.0,""snr"":9.5,""latitude"":9.02194,""longitude"":-79.53217,""distance_m"":35.6},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-113.0,""snr"":0.5,""latitude"":9.02448,""longitude"":-79.5342,""distance_m"":327.5}]"
