time,applicationName,deviceName,devEui,message_type,fPort,fCnt,gps_valid,gps_quality_acceptable,latitude,longitude,altitude_m,hdop,satellites,frequency_hz,spreading_factor,bandwidth_hz,code_rate,gateway_count,strongest_gateway_name,strongest_gateway_id,min_rssi,max_rssi,min_snr,max_snr,min_distance_m,max_distance_m,downlink_published,downlink_payload_hex,downlink_sequence,downlink_min_distance_step,downlink_max_distance_step,gateways_received
2026-07-31 13:04:59,Tests,SignalTester,ac1f09fffe10547c,field_test,1,465,True,True,9.0246257,-79.5347457,29.0,1.0,8.0,904500000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-115.0,-109.0,1.0,6.0,60.5,311.6,True,d2555b010202,210,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-109.0,""snr"":6.0,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":60.5},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-115.0,""snr"":1.0,""latitude"":9.02343,""longitude"":-79.53218,""distance_m"":311.6}]"
2026-07-31 13:05:11,Tests,SignalTester,ac1f09fffe10547c,field_test,1,466,True,True,9.0246473,-79.5346812,34.0,1.0,8.0,904100000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-112.0,-97.0,4.5,10.2,54.3,306.2,True,d35867010202,211,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-97.0,""snr"":10.2,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":54.3},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-112.0,""snr"":4.5,""latitude"":9.02343,""longitude"":-79.53218,""distance_m"":306.2}]"
2026-07-31 13:05:23,Tests,SignalTester,ac1f09fffe10547c,field_test,1,467,True,True,9.0246473,-79.5346812,40.0,1.3,7.0,904900000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-117.0,-107.0,-0.5,6.8,54.3,307.2,True,d4535d010202,212,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-107.0,""snr"":6.8,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":54.3},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-117.0,""snr"":-0.5,""latitude"":9.02343,""longitude"":-79.53217,""distance_m"":307.2}]"
2026-07-31 13:05:35,Tests,SignalTester,ac1f09fffe10547c,field_test,1,468,True,True,9.0246257,-79.5347027,42.0,1.0,8.0,905300000,7,125000,CR_4_5,3,GatewayELIIDobleBanda815,5813d3fffe69a166,-120.0,-97.0,-7.5,10.5,55.9,408.8,True,d55067010203,213,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-97.0,""snr"":10.5,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":55.9},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-116.0,""snr"":2.0,""latitude"":9.02343,""longitude"":-79.53217,""distance_m"":308.3},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-120.0,""snr"":-7.5,""latitude"":9.02194,""longitude"":-79.53216,""distance_m"":408.8}]"
2026-07-31 13:05:47,Tests,SignalTester,ac1f09fffe10547c,field_test,1,469,True,True,9.0246149,-79.5347457,43.0,1.0,8.0,904900000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-117.0,-108.0,0.2,5.2,60.2,312.0,True,d6535c010202,214,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-108.0,""snr"":5.2,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":60.2},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-117.0,""snr"":0.2,""latitude"":9.02343,""longitude"":-79.53217,""distance_m"":312.0}]"
2026-07-31 13:05:59,Tests,SignalTester,ac1f09fffe10547c,field_test,1,470,True,True,9.0246149,-79.5347242,45.0,1.0,8.0,905300000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-117.0,-94.0,2.5,7.5,57.9,309.9,True,d7536a010202,215,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-94.0,""snr"":7.5,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":57.9},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-117.0,""snr"":2.5,""latitude"":9.02343,""longitude"":-79.53217,""distance_m"":309.9}]"
2026-07-31 13:06:11,Tests,SignalTester,ac1f09fffe10547c,field_test,1,471,True,True,9.0246257,-79.5347027,47.0,1.0,8.0,905100000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-115.0,-97.0,1.0,10.0,55.9,308.3,True,d85567010202,216,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-97.0,""snr"":10.0,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":55.9},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-115.0,""snr"":1.0,""latitude"":9.02343,""longitude"":-79.53217,""distance_m"":308.3}]"
2026-07-31 13:06:23,Tests,SignalTester,ac1f09fffe10547c,field_test,1,472,True,True,9.0246365,-79.5346382,41.0,1.0,8.0,903900000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-119.0,-97.0,9.2,9.2,49.4,302.4,True,d95167010202,217,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-97.0,""snr"":9.2,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":49.4},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-119.0,""snr"":null,""latitude"":9.02343,""longitude"":-79.53217,""distance_m"":302.4}]"
2026-07-31 13:06:35,Tests,SignalTester,ac1f09fffe10547c,field_test,1,473,True,True,9.0246365,-79.5346167,45.0,1.0,8.0,904700000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-117.0,-106.0,-2.0,1.5,47.2,300.3,True,da535e010202,218,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-106.0,""snr"":-2.0,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":47.2},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-117.0,""snr"":1.5,""latitude"":9.02343,""longitude"":-79.53217,""distance_m"":300.3}]"
2026-07-31 13:06:47,Tests,SignalTester,ac1f09fffe10547c,field_test,1,474,True,True,9.0246473,-79.5345737,52.0,1.0,8.0,904500000,7,125000,CR_4_5,1,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-113.0,-113.0,1.0,1.0,295.7,295.7,True,db5757020201,219,2,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-113.0,""snr"":1.0,""latitude"":9.02343,""longitude"":-79.53218,""distance_m"":295.7}]"
2026-07-31 13:06:59,Tests,SignalTester,ac1f09fffe10547c,field_test,1,475,True,True,9.0246365,-79.5345522,62.0,1.1,7.0,903900000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-119.0,-97.0,-1.8,8.8,40.5,293.0,True,dc5167010202,220,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-97.0,""snr"":8.8,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":40.5},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-119.0,""snr"":-1.8,""latitude"":9.02343,""longitude"":-79.53218,""distance_m"":293.0}]"
2026-07-31 13:07:11,Tests,SignalTester,ac1f09fffe10547c,field_test,1,476,True,True,9.0246581,-79.5345522,54.0,1.0,8.0,904700000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-117.0,-108.0,0.8,2.2,41.5,294.1,True,dd535c010202,221,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-108.0,""snr"":2.2,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":41.5},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-117.0,""snr"":0.8,""latitude"":9.02343,""longitude"":-79.53218,""distance_m"":294.1}]"
2026-07-31 13:07:23,Tests,SignalTester,ac1f09fffe10547c,field_test,1,477,True,True,9.0247013,-79.5345737,45.0,1.0,8.0,904100000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-114.0,-99.0,3.2,8.8,45.8,298.0,True,de5665010202,222,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-99.0,""snr"":8.8,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":45.8},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-114.0,""snr"":3.2,""latitude"":9.02342,""longitude"":-79.53219,""distance_m"":298.0}]"
2026-07-31 13:07:35,Tests,SignalTester,ac1f09fffe10547c,field_test,1,478,True,True,9.0247121,-79.5345307,53.0,1.0,8.0,904300000,7,125000,CR_4_5,3,GatewayELIIDobleBanda815,5813d3fffe69a166,-119.0,-105.0,-6.2,6.5,42.4,403.5,True,df515f010203,223,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-105.0,""snr"":6.5,""latitude"":9.0245,""longitude"":-79.53421,""distance_m"":42.4},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-113.0,""snr"":null,""latitude"":9.02342,""longitude"":-79.53219,""distance_m"":294.5},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-119.0,""snr"":-6.2,""latitude"":9.02194,""longitude"":-79.53216,""distance_m"":403.5}]"
